course_ID
24502
25267
24966
25484
25620
24749
25638
23718
24499
23835
23836
25623
24498
23052
24596
23719
24360
24358
23297
23313
23288
23341
26738
26549
25950
25570
24593
27047
26830
26548
25881
25486
25485
30985
25617
25621
25487
26649
26822
24116
24044
27172
25306
26300
26302
26303
26553
26690
22983
24040
25227
25228
25488
23785
25236
25538
25230
24755
26907
25489
25725
25247
25109
22958
25780
23247
23248
23358
25575
26971
26970
24930
27254
27011
24454
24726
23420
23716
26840
26857
26867
24805
26669
26990
25246
24936
25015
24131
26098
25146
27064
23843
23862
27171
24188
23860
26834
25205
26843
26858
28943
28324
28770
29043
29983
29118
28755
28750
30058
29130
29316
28344
28766
29172
28161
31062
31094
28158
27377
29903
28264
28265
30805
29035
30904
30905
27834
28659
29976
27645
27646
27647
27648
30515
28548
29347
30574
30507
30514
30411
30035
29200
30973
29026
29034
29206
30367
30230
29634
28951
30597
29088
29089
29643
29959
27392
28955
28690
28691
30350
27725
28692
30298
28693
30744
30263
30377
27510
29779
31057
27747
27817
27818
27776
27780
29968
29309
28306
27032
29743
31014
30713
31017
30714
31023
30715
29360
29452
30237
29921
27632
29780
28762
28550
28528
28525
28733
31010
30716
31015
32468
32716
31923
31897
31920
34154
34076
31583
32058
32738
32762
33918
33626
33579
32188
31905
31906
31185
32560
32561
32562
34478
34897
33071
33072
33074
34340
31695
31651
31652
31654
31653
34246
32896
34462
34591
34245
33254
33946
32212
30999
39098
34408
34404
34796
32218
34227
33128
34898
31292
33957
34899
33102
33103
38535
34997
32101
31239
33089
33090
33088
35214
34490
32221
33075
33062
35206
33070
33857
33865
33477
38544
35234
34710
33943
33944
39503
33879
34817
34537
34978
31341
33548
33553
33563
32050
35207
31875
31158
34387
34675
34275
34680
34690
34287
34699
34351
33787
33388
32128
36966
37805
38921
38034
35697
38346
35694
35715
39690
37820
39537
39745
36327
39312
39304
35258
37603
35879
35880
37607
35407
39048
37990
39122
39377
36960
36961
39716
38404
35858
37552
37553
37555
37554
35423
36440
38080
37503
35422
38227
38051
38050
39527
35594
39097
39268
36468
37104
37350
38046
38682
35299
39378
41209
36455
39065
39795
36946
36947
38503
39751
36125
37114
36942
36941
36940
37321
39271
38048
39752
36964
39233
36956
36933
39580
38162
38827
38545
39001
38623
35321
39272
37340
37285
38014
38015
38981
39018
39513
38181
38693
38799
39753
36054
35668
35662
35988
35993
36001
35762
43788
44569
44305
44069
44287
42429
44270
44232
42179
42934
44070
43572
44402
40498
40500
44100
45107
44202
40291
40844
40636
41647
40320
41778
40295
39923
40733
42428
43219
44570
43573
42226
42227
42233
42848
41425
42693
44329
41006
41028
41286
41287
41289
41288
43081
40747
43545
42751
40387
44032
40938
41039
40933
42086
42945
42640
39526
40045
42966
42524
44448
43492
39638
41929
43575
43096
41169
40946
44280
43576
42938
44616
43744
39991
44467
42243
42244
44347
40192
43578
44348
40053
39996
42240
42239
42238
44359
42190
43579
42229
42232
42250
42222
42256
42295
41665
44711
41492
43580
39653
50509
50827
54163
46399
52913
50877
54049
55331
49475
54165
51753
47561
49077
52997
45885
50645
48543
47577
48441
54351
45357
49981
49951
51945
54341
54345
54347
50223
54349
54333
54339
54335
54337
47755
54355
47983
55005
55165
46129
50557
45655
50879
48763
48765
48775
55337
55187
48345
53617
53673
53961
48995
49041
48285
48287
48291
48289
54797
51653
53755
51713
55647
50035
49145
48173
48071
49139
48237
51971
46427
45805
65303
46295
47245
47187
54525
52969
45763
50765
49129
45421
51183
52641
51185
46525
51509
55853
48633
51187
46667
46349
55303
55069
53081
53083
55071
53093
53091
53347
46423
63385
60441
60377
64183
60439
67387
64451
64997
64807
62847
65677
59059
60281
61247
59127
60051
59455
65609
66475
62195
63867
61167
58151
56461
58203
65021
59525
58653
63761
60571
58767
58963
62477
65023
61311
58773
63271
59635
57989
60893
58013
64445
61495
63427
61255
62659
64253
64255
64265
65679
66269
60681
56855
56905
56907
62537
62577
60639
60643
60641
60645
56819
65465
65115
63007
64739
65897
60417
60151
59729
59761
60145
59713
63219
61633
56969
65327
61837
63211
56747
56669
56065
66049
66051
59613
65593
56931
60607
60593
60603
56073
66565
63585
62827
56021
62639
60039
62625
64193
57615
67257
76991
70507
70569
75823
70511
61595
74071
69817
70237
71845
68009
77283
75411
70515
71355
70239
72375
75183
74549
71769
73051
75205
76865
75857
67798
71073
68815
70883
70751
72105
71581
68647
68473
72251
72575
67115
75303
70329
71427
74975
68283
68289
68297
68307
74357
75837
75955
71817
67930
74395
74449
72925
67275
77631
68819
73957
68585
68587
68597
72979
75633
76071
68089
68137
68139
67199
72913
68861
68865
68863
68867
68223
60941
73581
73649
68293
76823
70553
76807
74643
74177
74197
74637
75497
75641
74061
69767
65351
66895
72293
74317
66917
67733
69125
67537
67577
67579
74959
75195
83975
84011
80603
80909
81715
80845
87953
80913
86575
80929
87637
84597
77779
80767
79967
80185
77781
84031
79713
84275
77445
77885
84987
82567
85495
81651
79629
79585
80447
79465
83673
83601
79155
79311
83833
82869
82905
79355
78537
83367
82655
82641
82679
82271
86085
80689
80751
87943
86479
86345
86333
87467
81655
81615
78389
84807
84809
84819
77915
80061
87413
78783
78777
78663
78709
78711
83947
80029
80033
80031
80035
85295
81275
87047
88001
78841
88567
77857
80947
87031
84609
83221
83301
84381
83413
87425
86605
86599
77617
78891
78865
78877
78899
88341
82513
82355
78245
78281
78323
78283
94965
95365
94241
98165
94331
92575
96613
94057
91009
95097
91717
89881
98010
96045
91011
94317
94125
94655
90511
98112
91121
93177
91315
93901
94781
95253
94557
94947
92831
95451
94711
93439
93037
92473
82941
92453
95135
92991
90259
82253
95005
95051
95875
95947
95957
95883
92413
93711
93699
97672
93905
97143
93175
91921
95529
95531
95541
90905
93961
96875
95895
93607
93603
90083
90129
90131
93939
93943
93941
93945
97456
93281
98332
98564
93681
98660
91081
94273
98343
90335
90367
96559
96883
92621
92615
91727
82439
90747
97508
89721
89785
96485
96487
95791
98289
82467
92607
96499
96497
95709
101312
101286
104100
103392
108420
102069
104349
104417
103177
100203
102335
103997
101928
102413
102514
101649
103741
102336
101624
99244
99716
102304
103330
99780
101152
100413
101007
100737
100689
100646
100531
100008
100445
100302
100223
100179
100119
101743
99115
102064
100601
102162
99509
99503
100432
104083
99402
103328
99756
101910
101911
101913
102251
100364
103782
99471
99466
102472
102491
102512
99213
99009
103295
105440
99492
104734
102321
100916
102939
103936
99161
99182
103787
104385
102399
103563
103543
102788
98949
98976
98980
98977
101786
103574
102853
98971
101816
103484
98983
98984
98778
102269
104127
104493
103320
103190
101901
101874
101876
101918
107618
107656
106461
110723
108374
109156
110044
109255
108865
105601
108644
107531
109558
110155
105943
107870
105602
109273
107935
105328
109091
105590
108878
111811
106596
106132
107108
106276
106827
106832
106870
106917
106982
107371
107034
107215
107298
107329
107336
107794
110520
105189
108602
108362
106949
110002
108799
108798
110156
107129
109185
108876
107451
107583
107584
107586
105516
107137
109316
108782
108778
109642
109658
109673
105284
105123
109794
109773
108330
109750
111809
105564
106500
106285
109962
108560
105231
105249
109321
110544
109545
110115
109451
110092
105973
105993
105996
105994
107734
109508
105060
105991
107666
106002
105999
106000
105073
105531
110157
110158
113351
113385
112377
115159
115285
116265
114599
114235
111136
115710
115411
115088
115326
113557
116152
115972
115421
112428
115278
116323
113599
115302
115291
113104
113103
111430
111218
115789
114343
112475
112443
112224
113090
113489
113499
110854
115024
114265
112812
111110
111710
115932
111704
112974
115423
115119
115787
113168
113318
113319
113321
111264
114450
114883
115919
111682
111677
115910
114451
114452
110759
110776
110791
113900
115511
114094
114780
114358
111696
111178
112407
112233
113410
111527
111618
111649
111654
115341
114887
116165
114397
116074
115934
113439
110961
116301
110983
110987
114463
114462
114461
113437
111764
115849
114567
110981
115512
113397
110990
110985
119545
121617
120816
121596
121614
121831
120717
120794
121201
120801
120824
120718
120769
120767
121179
120770
120768
121819
116902
116679
121975
122253
121207
118096
120804
121639
121805
121165
116693
120843
119578
121823
120347
118266
121170
117120
118802
116530
119715
121299
118637
120333
121616
120758
120765
117242
121606
116648
120056
118023
121178
117823
121771
117817
120215
122089
121851
118800
119681
121395
120560
120561
120563
116852
121733
119114
121755
117796
117789
121749
121739
121751
121770
118124
118139
118154
118413
119138
117654
119287
121808
117807
117076
119600
119426
121641
116387
118345
117906
122320
122339
119118
122307
121246
117184
118117
118113
118116
118115
118114
