title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Teaser ads: The effect of amount of information and time on curiosity, affect and brand evaluation","Xavier, Felicia","['Noordewier, M.K.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Teaser advertising', 'Curiosity', 'Affect', 'Evaluation']"
The influence of communicating positive and negative surprise in negotiation,"Vallespín, Raquel Erica Rozene","['Lelieveld, G.', 'Noordewier, M.K.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Leren kijken naar letters: Een onderzoek bij vierjarige kleuters naar het verband tussen letterkennis, letterperceptie en de geletterdheid van de thuisomgeving, en de invloed van interventies op letterperceptie","Kerssemeijer, Hanna","['Sikkema-de Jong, T.M.', 'Merkelbach, I.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Sociale aandacht en stress bij jonge kinderen met autisme,"Kempe, Zoe","['Rijn, S. van', 'Ketelaars, M.P.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Social leisure and depressive symptoms in adolescence,"Jurgelis, Mindaugas K.","['Rieffe, C.J.', 'Netten, A.P.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Choline concentrations and working memory in recent onset psychosis,"Pluijm, Marieke van der","['Vreeker, A.', 'Schuitema, I.', 'Vingerhoets, C.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['working memory', 'choline', 'MRS', 'recent onset psychosis']"
The learning of l-glutamine in memory and learning abilities,"Pothast, Eef","['Jongkees, B.J.', 'Colzato, L.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The influence of parental chronic medical condition on family functioning,"Ims, Rebecca Naomi","['Sieh, D.S.', 'Beurs, E. de']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Chronic medical condition', 'adolescents', 'behavioural problems', 'coping strategies', 'parent-child interaction']"
Applying the optimal distinctiveness theory to consumer choice: Can the same product serve opposite needs for differentiation and assimilation?,"Bonanni, Federico","['Scheepers, D.T.', 'Dijk, W. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De rol van slaapproblemen in relatie tussen ADHD-symptomen en emotionele problemen bij schoolgaande kinderen,"Nobel, Anne","['Kuiper, K.C.', 'Huijbregts, S.C.J.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Racism without race: Een vergelijking tussen discoursen over immigranten in Denemarken en Nederland,"Simmelink, Sophie","['Florusbosch, J.H.J.', 'Mepschen, P.J.H.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,"['Racisme', 'racism without race', 'discours', 'Denemarken', 'Nederland']"
De rol van mishandeling in de kindertijd en sociale steun als risico- en beschermende factoren voor kindermishandeling,"Bosman, Kim","['Bakermans-Kranenburg, M.J.', 'Buisman, R.S.M.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Choice overload: does responsibility lead to a decrease in choice satisfaction?,"Damink, Manon","['Noordewier, M.K.', 'Bullens, L.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Choice overload', 'satisfaction', 'responsibility']"
Being transgender in Yogyakarta: Negotiating advocacy and safety in relation to visibility and space,"Houtman, Anouk","['Mepschen, P.J.H.', 'Westmoreland, M.R.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Is pesten een mediator in de relatie tussen sociaal economische status en schoolfactoren?,"Hartman, Lisa","['Geel, M. van', 'Vedder, P.H.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Wordt de relatie van leesniveau op de prestatie op context opgaven gemedieerd door de oplosstrategie bij kinderen?,"Rijnschot, Alyssa","['Alberto, R.A.', 'Rooij, M.J. de', 'Stevenson, C.E.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Curiosity in Advertising: Teasing or pleasing?,"Bholasingh, Sosiela","['Noordewier, M.K.', 'Marguc, J.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Curiosity', 'advertising']"
Statistiek en thuisvoordeel in de sport: Een onderzoek naar thuisvoordeel in voetbal; Is de mate van thuisvoordeel verschillend voor verschillende niveaus binnen het Nederlands voetbal?,"Boot, Iris","['Heus, P. de', 'Rooij, M.J. de']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The replication crisis in psychology: Does experimental design play a role?,"Putri, Cinintya","['Bocanegra, B.R.', 'Poletiek, F.H.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Replication', 'cognitive psychology', 'social psychology', 'research design']"
Ethisch verantwoord ... projecteren? Het (re)produceren van percepties op Afrika door de officiële Fairtrade organisaties uit Nederland en de Verenigde Staten,"Dansik, Elise van","['Jansen, J.A.M.M.', 'Luning, S.W.J.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,"['Percepties', 'Afrika', 'fairtrade']"
Tweeting for democracy: Comparative analysis of British and Dutch tweets targeted at democracies and non-democracies,"Okcuoglu, Helin","['Tromble, R.K.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Null findings on the relationship between extraversion and pain and itch sensitivity,"Jansen, Wouter","['Skvortsova, A.', 'Middendorp, H. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van sociale evaluatie bij mensen met sociale angst tijdens het leren van fouten,"Bruinings, Anne","['Ruissen, M.I.', 'Edelaar, Y.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
How people react to social feedback? A study exploring this on an explicit and implicit level,"Eekelen, Kai van","['Nunspeet, F. van', 'Scheepers, D.T.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Congressional oversight on the use of military force against the Assad regime in Syria (2013),"Hendrikx, Elmar","['Mickler, T.A.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Moederlijke sensitiviteit en de taalontwikkeling van jonge kinderen: Is er een samenhang tussen de sensitiviteit van de moeder en de actieve en passieve taalvaardigheid van jonge kinderen?,"Sminia, Marloes","['Huijbregts, S.C.J.', 'Noten, M.M.P.G.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Risk-taking behavior in traffic explained through a videogame.,"Huijser, Hessel","['Groeneweg, J.', 'Verschuur, W.L.G.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Het verband tussen slaap, internaliserende problematiek en zelfvertrouwen van kinderen in India: Mediatie door Body Mass Index?","Kesarlal, Ashwina","['Geel, M. van', 'Beem, M. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De rol van de sterkte van de intenties van de betrokken landen bij een afschrikkingssituatie,"Velden, Cor van der","['Pellikaan, H.', 'Willigen, N.J.G. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Empathy in children with and without specific language impairment,"Aukema, Jasmijn","['Bedem, N.P. van den', 'Li, B.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Het effect van een online Gezondheidstraining op Vitaliteit en de modererende effecten van de persoonlijkheidskenmerken Neuroticisme en Extraversie in deze relatie,"Folkertsma, Ytsje","['Manaï, M.', 'Vaart, R. van der']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effects of oral contraceptives on affect before and after online negative mood induction,"Silva, J.W. de","['Jans, L.A.W.', 'Giezen, A.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Oral contraception', 'negative mood induction', 'affect', 'menopause']"
Voorspellers van de ontwikkeling van empathie bij kinderen van 20 maanden: moederlijke sensitiviteit en/of de mentale ontwikkeling van het kind,"Kastelein, M.M.C.","['Huijbregts, S.C.J.', 'Noten, M.M.P.G.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Serving two distinctive consumer needs: On how framing a brand can serve the two opposing consumer needs of assimilation and differentiation,"Wijsmuller, Isabelle","['Scheepers, D.T.', 'Dijk, W. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effectiveness of dynamic testing and the potential of transferable skills for children with a language developmental disorder,"Schippers, Lisette","['Touw, K.W.J.', 'Resing, W.C.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Opvoedingstijlen en externaliserend probleemgedrag bij jonge kinderen met autismespectrumstoornissen,"Lieshout, Ilja van","['Smaling, H.J.A.', 'Rijn, S. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The effect of parental chronic illness on quality of attachment of adolescents,"Vitali, Pinelopi","['Sieh, D.S.', 'Jans, L.A.W.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Chronic physical illness', 'chronic mental illness', 'parents', 'quality of attachment']"
Tekstrepresentatie en tekstbegrip: De invloed van tekstrepresentatie op het tekstbegrip van lezers,"Brant, Naomi","['Bakker-van den Berg, A.S. van den', 'Koornneef, A.W.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Chronotypes and depression: the roles of sleep, rumination and behavioral inhibition/ activation","Feiler, Katja-Ineke","['Antypa, N.', 'Mouthaan, J.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Chronotype', 'depression']"
Invloed van leeftijd en geslacht op de relatie tussen ADHD gedragssymptomen en slaapproblemen bij jeugdigen,"Udding, Simone","['Kuiper, K.C.', 'Huijbregts, S.C.J.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Negative self-evaluation and heart rate deceleration as possible endophenotypes of social anxiety disorder,"Nolting, Nicola A.","['Harrewijn, A.', 'Molen, M. van der']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Social anxiety disorder', 'family study', 'endophenotypes', 'negative self-evaluation']"
Thumbs-up for prosocial behavior: The neural correlates underlying prosocial peer influence during adolescence,"Broekmans, Corinna","['Hoorn, J. van', 'Crone, E.A.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['Peer influence', 'prosocial behaviour', 'adolescence', 'brain']"
Technology acceptance and actual use of the Medical-Dashboard eHealth application in kidney transplants recipients,"Zonderop, Vera","['Dijk, S. van', 'Bartels, D.J.P.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Self-management', 'eHealth']"
Claims van autoriteit in het Tongo chiefdom: Een antropologische studie naar politiek en erfgoed in Noord-Ghana,"Leeuwen, Lisa van","['Jansen, J.A.M.M.', 'Florusbosch, H.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,nl,,
LHBT-voorlichting en de invloed van groepscohesie op geremdheid,"Eijck, Linde Jolin van","['Cramwinckel, F.M.', 'Scheepers, D.T.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Risky business: Dealing with explicit risk and ambiguous risk during choice and feedback, and the influence of impulsivity - an fMRI study","Stolte, Marije","['Blankenstein, N.E.', 'Duijvenvoorde, A.C.K. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
The relationship between problem behavior and facial expressions during ostracism: A new facial expressions scoring system,"Veenstra, Johan","['Vreeker, A.', 'Heuvel, D.M.J. van den', 'Mulder, Rosa']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Chinese adoptees in the Netherlands: Een longitudinaal onderzoek naar de cognitieve ontwikkeling van Chinese adoptiemeisjes uit pleeggezinnen en kindertehuizen,"Zoonen, Emily van","['Vermeer, H.J.', 'Finet, C.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Honor, luxury, and recessions: A study on honor sensitive people and their preference for luxury products in recession time","Voskamp, Zoë","['Blaker, N.', 'Dillen, L.F. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['honor', 'status', 'luxury', 'recession']"
Failed it or nailed it? The effect of supervisor credibility and compliment acceptance on task performance,"Wortelboer, Joline","['Harinck, S.', 'Shafa, S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The relationship between symptoms of maternal postpartum depression and the social-emotional development of the child,"Bie, Merel de","['Overgaauw, S.', 'Giezen, A.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Scaffolding in classroom: Analysing diagnosing in teacher-student interactions from both a quantitative and a qualitative perspective,"Angelakopoulou, Maria","['Stroet, K.F.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
At risk? - Prediction of problem behavior in adolescents with parental chronic medical condition and depressive symptoms,"Mach, Tabea","['Sieh, D.S.', 'Jans, L.A.W.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['CMC', 'mental disorder', 'internalizing problem behavior']"
Leesvaardigheid verbeteren door digitale boeken,"Besten, Gerdine den","['Sikkema-de Jong, T.M.', 'Merkelbach, I.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The notion of dirty hands: A critical analysis,"Lijftogt, Jonath","['Verschoor, M.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Victimization and emotion regulation in 9 to 15-year-old children with Specific Language Impairment (SLI) compared to Typical Developing (TD) children,"Hederik, Marleen","['Bedem, N.P. van den', 'Li, B.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Invloed van orale anticonceptie op emotieherkenning,"Meer, Elsa van der","['Jans, L.A.W.', 'Tollenaar, M.S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Taking a gamble? The influence of oral contraceptive use on risk-taking behavior,"Owart, Hermien","['Jans, L.A.W.', 'Hamstra, D.A.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Oral contraceptives', 'decision making']"
De Dinka en de Nuer: Etniciteit en conflict in Zuid-Soedan,"Sellies, Paul","['Erk, J.G.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Feeling ‘kesel’: A cultural concept of distress among Iranians,"Planken, Sonya","['Does, A.J.W.', 'Guicherit-Dicke, J.A.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De mate waarin uitstelgedrag voorspeld wordt door mood labeling en accepteren zonder oordeel,"Os, Evelien van","['Kouwenhoven, C.S.F.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Bestaat de confessionele kiezer?,"Kunneman, Fanny Malou","['Holsteyn, J.J.M. van', 'Irwin, G.A.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,nl,,
From aid to fairtrade,"Marel, Roosmarijn van der","['Heide, N. van der', 'Bähre, E.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
"The influence of social anxiety, age, and gender on the evaluation of others","Bernasco, Esther","['Harrewijn, A.', 'Molen, M.J.W. van der']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Frontal alpha asymmetry during a social performance task in high versus low socially anxious participants,"Bootsman, Sjors","['Harrewijn, A.', 'Molen, M.J.W. van der']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Ukraine crisis and game theory,"Eck, Felix van","['Spirova, M.S.', 'Pellikaan, H.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
A multi-method study of the effect of effortful control on prosocial behavior in 7-8 year old children,"Roelands, Alissa","['Meulen, M. van der', 'Steinbeis, N.A.J.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Prosocial behaviour', 'effortful control', 'multi-method design', 'development']"
Tekstbegrip optimaliseren met behulp van tekstweergave,"Jong, Tessa de","['Oudega, M.H.', 'Koornneef, A.W.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De relatie tussen geslacht en prestatie op contextopgaven met een irrelevant getal en de rol van begrijpend lezen, relationeel processing en rekenen","Castelein, Eveline","['Hickendorff, M.', 'Mouw, J.M.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De rol van bekendheid met depressie op het ervaren van stigma tegenover geestelijke gezondheid,"Bruggen, Pieter van","['Edelaar, Y.', 'Kunst, Laura']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Participation in an online client community: The effects of psychological ownership of the organization on customer loyalty and willingness to promote the organization (WOM),"Gille, Franca","['Boezeman, E.J.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Psychological ownership of the organization', 'Word-of-mouth', 'Customer loyalty']"
The association of changes in mindfulness skills with changes in depression and personality traits following mindfulness-based cognitive therapy,"Smid, Ype","['Spinhoven, Ph.', 'Giezen, A.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Depression', 'personality', 'mindfulness', 'treatment']"
Negotiations are so EASI with constituents: Translating the EASI model to group negotiations with a representative negotiator,"Veken, Evelien van der","['Steinel, W.', 'Lelieveld, G.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Representative', 'negotiation', 'emotions']"
Can motor imagery training affect cognitive control? An explorative pilot study using emotiv EPOC,"Koppeschaar, Melissa","['Sellaro, R.', 'Colzato, L.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Flexibel leren: Een onderzoek naar het leerpotentieel en cognitieve flexibiliteit bij kinderen,"Durville, Dorieke","['Stad, F.E.', 'Resing, W.C.M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Is revenge really sweet? The influence of rumination on satisfaction after punishment,"Bemmel, Laurie van","['Dijk, E. van', 'Dijk, W. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Punishment', 'experimental games']"
Does depression affect prosocial behavior in adolescence?,"Lampropoulou, Dimitri","['Peters, S.', 'Achterberg, M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Initiatief nemen wordt beloond: De parlementaire betrokkenheid bij de besluitvorming aangaande militaire operaties na 2006,"Buskop, Rens","['Mickler, T.A.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The effect of probiotics on cognitive reactivity to sad mood in elderly,"Stoffer, Marissa","['Steenbergen, Laura']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Responses to the Trier social stress test after behavioural conditioning of cortisol,"Knape, E.J.","['Skvortsova, A.', 'Veldhuijzen, D.S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Conditioning', 'cortisol', 'TSST']"
Surprise in advertising: The effects of sensemaking time on the valence of,"Voorn, Tim van der","['Noordewier, M.K.', 'Putten, M. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Surprise', 'advertising', 'facial expressions', 'valence', 'sensemaking']"
De legitimering van de Nederlandse krijgsmacht na de Koude Oorlog,"Graaf, Dominique de","['Koole, R.A.', 'Boin, R.A.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,nl,,
Moederlijke depressiesymptomen in relatie tot internaliserend- en externaliserend probleemgedrag bij kinderen van 20 maanden oud: Welke rol speelt het temperament van het kind?,"Duijn, Laura van","['Huijbregts, S.C.J.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Verveling en uitstelgedrag in het voortgezet onderwijs,"Schoonderwoerd, Carine","['Helder, A.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Zien anderen ons zoals we onszelf zien?: De invloed van extraversie op de samenhang tussen zelfrapportage en informantrapportage van persoonlijkheid,"Albers, Ien","['Edelaar-Peeters, Y.', 'Ruissen, M.I.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Self-Affirmation: Korte interventie tegen pesten in middelbare school klassen: Een longitudinale studie,"Dijk, Lieselotte van","['Geel, M. van', 'Zwaanswijk, W.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Boekenaanschaf, leesfrequentie en woordenschat van Pabo-studenten nader onderzocht","Koshin, Laila","['Dijk, H. van', 'Berg, H. van den']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De nieuwe exotische wereld van pornografie: Een perspectief op seksuele stereotypen van de geracialiseerde ander,"Sanderse, Janita","['Mepschen, P.J.H.', 'Heide, N. van der']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Online health training for healthy participants: Effect of an online health training on subjective vitality and the moderating role of optimism vs. pessimism,"Kunst, J.M.","['Manaï, M.', 'Vaart, R. van der']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Sociaaleconomische Status in relatie tot Body Mass Index: Mediatie door slaap en screentime?,"Fu, Lai-San Alexandra Rosemary Valerie","['Geel, M. van', 'Goemans, A.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
"Chronotype, slaapkwaliteit en man- vrouwverschillen","Amerika, Sanne","['Berg, J.F. van den', 'Haringsma, R.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Punishment or being compensated: What do victims prefer more?,"Boerhoop, Remy","['Dijk, E. van', 'Molenmaker, W.E.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Punishment', 'compensation', 'experimental games']"
Crisis? Doe mij maar een Rolex!: De invloed van recessie op attituden tegenover luxeproducten,"Wittenberg, Thijs","['Blaker, N.M.', 'Bullens, L.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The contemporary arts of Yogyakarta: A fragment of the local within the global: Research based on ethnographic fieldwork,"Karelse, Susannah","['Barendregt, B.A.', 'Keurs, P.J. ter']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Natuurbehoud & duurzame ontwikkeling: Een casestudy van Chitwan National Park,"Kroon, Naomi","['Akker, M.L. van']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Het effect van positieve en negatieve verwachtingen op zelf-gerapporteerde jeuk: Histamine iontoforese bij gezonde participanten,"Rorije, Roxan","['Meeuwis, S.H.', 'Middendorp, H. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het effect op slaapkwaliteit op affect na experimentele stress: Een onderzoek naar de samenhang tussen slaapkwaliteit en affect na experimentele stress en naar de invloed van neuroticisme op deze samenhang,"Fredriksz, Eefje","['Leusden, J.W.R. van', 'Veldhuijzen, D.S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
