title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Slaapkwaliteit, affect, stress en neuroticisme: Hoe beïnvloeden ze onze psychische gezondheid? Een experimenteel onderzoek naar de samenhang tussen slaapkwaliteit en affect na toegediende stress en naar de invloed van neuroticisme op de relatie tussen slaapkwaliteit en ervaren stress na toegediende stress","Bouwmeester, Jantine","['Leusden, J.W.R. van', 'Veldhuijzen, D.S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Snellezen: Voordeel of valkuil?,"Pee, Nadine de","['Koornneef, A.W.', 'Helder, A.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Hoe worden queer vrouwen voorgesteld in de media/film in de westerse wereld,"Dossett, Rashid","['Jansen, J.A.M.M.', 'Mepschen, P.J.H.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
"Democratisering in het Midden-Oosten: De Europese Unie, de Arabische Lente en democracy promotion in Tunesië en Egypte","Reddingius, Marianne","['Cranenburgh, O.B.R.C. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The role of emotion regulation on third party intervention in Dictator Games,"Leeden, Raymon van der","['Dijk, Eric van', 'Kwaadsteniet, E.W. de']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Punishment', 'compensation', 'experimental games', 'emotions']"
Executieve functies en schizotypische symptomen: Een cross-sectioneel onderzoek naar de relatie tussen executieve functies en schizotypische symptomen bij adolescenten van 12 t/m 16 jaar,"Klees, Carina","['Ziermans, T.B.', 'Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
Expectations on mobility by elderly drivers: A pilot survey study,"Zwetsloot, Marleen A.M.","['Verschuur, W.L.G.', 'Poletiek, F.H.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Effecten van training van inhibitoire controle op pijngevoeligheid,"Lufuankenda, Zurayma","['Veldhuijzen, D.S.', 'Leusden, J.W.R. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"The relation between empathy, prosocial- and antisocial behavior in young children","Kosedag, Nurcan","['Achterberg, M.', 'Bulk, B. van den']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Prosocial behavior', 'antisocial behavior', 'empathy', 'childhood']"
De invloed van kindermishandeling en verwaarlozing op affectieve en cognitieve empathie in volwassenheid,"Goederen, M.F.E. de","['Tollenaar, M.S.', 'Jan, L.A.W.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effect of positive expectations on itch ratings and wheal size in response to Histamine Iontophoresis,"Wal, Anne Els van der","['Skvortsova, A.', 'Middendorp, H. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Back to the roots: The mediating role of emotion dysregulation on childhood trauma and self-damaging behaviour in Borderline Personality Disorder,"Becke, Susanna","['Krause-Utz, A.D.', 'Garnefski, N.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Environmental ethics: Distributive justice in the context of climate change,"Griek, Lotte","['Verschoor, M.', 'Nieuwenburg, P.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Take another look: The relationship between impulsivity, cognitive flexibility and learning potential","Ekkelboom, Lauren","['Veerbeek, J.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Adapting new knowledges or reviving old values? The influence of sustainable tourism on hosts' understanding of environmental sustainability,"Teunissen, Nadia","['Kopnina, H.N.', 'Persoon, G.A.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
De relatie tussen online gezondheidsvaardigheden en het gebruik van zorgverlening,"Hagen, Eline","['Vaart, R. van der', 'Manaï, M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Do maximizers anticipate regret and dissatisfaction which causes them to avoid their decision making?,"Gardeslen, Desmond",['Putten'],2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"EEG theta/beta ratio in relation to subscales of the Dutch attentional control scale, and objectively measured attentional focus and shift","Schalbroeck, Rik","['Putman, P.L.J.', 'Elzinga, B.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['Theta/beta ratio', 'attentional control', 'attentional focus', 'attentional shift']"
"Conquering public support, a war of words? Strategic narratives, burden-sharing, casualties and the Canadian military mission in Afghanistan, during the period of 2006-2008","Ramgoelam, Feroz","['Blarel, N.R.J.B.', 'Ragazzi, F.P.S.M.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Policy, office, and votes – How party goals relate to party platform change","Statsch, Patrick Daniel","['Biezen, I.C. van', 'Louwerse, T.P.']",2016,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
"De invloed van impliciete intelligentietheorie op competentiegevoelens: Een onderzoek over motivatie, intelligentie en competentie van leerlingen","Kerpel, Linda","['Bakker-van den Berg, Alissa', 'Stroet, K.F.A.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De invloed van gezinsfactoren op het ontwikkelen van schizotypische symptomen bij kinderen van 11 tot 16 jaar,"Meer, Andrea van der","['Ziermans, T.B.', 'Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Snellezen: De invloed van tekstpresentatie en leessnelheid op tekstbegrip,"Leeuwen, Eva van","['Danel, M.S.', 'Koornneef, A.W.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Parental depression and adolescents' internalizing symptoms: The role of attachment to physically ill and healthy parents,"Schneider, Meike","['Sieh, D.S.', 'Beurs, E. de']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Parental depression', 'equality of attachment', 'internalizing symptoms', 'adolescence']"
Wel of geen digitaal leesonderwijs in groep 3? Het effect van digitale boeken op de technische leesvaardigheid van zwakke lezers,"Steekelenburg, Maaike van","['Sikkema-de Jong, T.M.', 'Mol, S.E.', 'Ton, M.G.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Family, politics and remittances: The roles of social relations in Central Javanese labour migration","Winkens, Kjell","['Saptari, R.', 'Westmoreland, M.R.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"Een onderzoek naar het verschil in zelfwaardering, empathie en intelligentie tussen kinderen met agressie en kinderen zonder agressie","Walker, Charmaine","['Brandenburg, M.', 'Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The influence of probiotics on emotion regulation in healthy elderly (55+),"Beerta, Marlies G.","['Steenbergen, Laura']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Handling missing data in longitudinal research with binary and ordinal outcomes: A user's guide for applying Multiple Imputation and Generalized Estimating Equations in SPSS,"Hovens, K.F.","['Rooij, M.J. de', 'Bakk, S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Zijn sommige uitstellers beter af dan anderen en kunnen zelfvergeving van uitstelgedrag en mindfulness dit voorspellen?,"Langejan, S.J.","['Helder, A.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Affect, activatie en neuroticisme als voorspellers van creativiteit","Middeldorp, Wanda","['Sligte, D.J.', 'Steinel, W.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Place-making and belonging: First and second generation Turkish diaspora in Rotterdam,"Onalp, Elif","['Postma, M.A.', 'Rana, J.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Validation of the Dutch Social Norm Processing Task,"Kreuk, Tanja","['Bas-Hoogendam, J.M.', 'Westenberg, P.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['Social norms', 'embarrassment', 'social anxiety', 'fear of negative evaluation']"
Influence of text presentation on text understanding during digital reading processes,"Zollanvari, Mariam","['Koornneef, A.W.', 'Pavias, M.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
Reflectief functioneren van moeders met Borderlinepersoonlijkheidssymptomen,"Danen, Angie","['Smaling, H.', 'Huijbregts, S.C.J.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"To investigate the effects of maternal borderline personality disorder symptoms (BPS) and prenatal reflective functioning (RF) on the development of children’s behavioural problems. The sample consists of 105 mothers (M = 22.75, SD = 2.21) and their twenty-montholds (M = 17, SD = 0.6, 54.3% boys). During pregnancy, the Borderline personality disorder-checklist (Giesen-Bloo, 2006) was used to assess the presence of BPS and the Pregnancy interview-revised (Slade, Patterson, & Miller, 2007) was used to measure the RF of the mother. Behavioural problems of the child were measured by the Child Behaviour Checklist (Verhulst, Ende, & Koot, 1996) at the age of twenty months. The analyses show that there is no correlation between BPS and RF of the mother, having BPS or not having BPS seems to have no effect on the RF. A low correlation is found between BPS and Problem behaviour of the child. This means that the more BPS the mother shows, the more Problem behaviour the child shows. Having or not having BPS appears to have no effect on the Problem behaviour of the child. There is no correlation between the level of RF and Problem behaviour of the child and showing no difference in upper and lower level of RF on Problem behaviour of the child. Finally, no predictive relation was found between BPS, RF and Problem behaviour of the child, there was no evidence of a moderation effect. On the basis of the results of this research, it can be concluded that mothers with borderline personality symptoms should be informed on how they can respond to the needs of their child, to avoid behavioural problems of the child. If mothers are more responsive to the needs of their child, the chance of developing and maintaining behavioural problems of the child decreases.","['Borderlinepersoonlijkheidssymptomen', 'Reflectief functioneren', 'Probleemgedrag']"
Het effect van elektronische boeken op de leesontwikkeling van beginnende lezers,"Duijn, Denise van","['Sikkema-de Jong, Marga']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Children growing up today do not only read printed books but also electronic books (e-books) which are offered to them through the internet or applications on tablets. The purpose of this study was to research whether a reading voice in combination with highlighted print in e-books has a positive influence on the reading development of beginning readers. The study involved 54 fluent Dutch speaking students without any learning- and/or behavioural problems who were in third grade of regular primary education. The research was a randomised pretest posttest within subjects design. During the pre-and posttest, word recognition and reading comprehension skills were measured by means of one standardised and three book bound tasks. The intervention is the reading and listening to e-books via the computer with a built-in reading voice and different levels of highlighted print (one line, half a page or no highlighted print). Results indicated that reading e-books leads to better word recognition and reading comprehension skills. Different levels of highlighted print do not have effect on the proficiency in word recognition and reading comprehension. Similarly, there is no difference found between the most and least skilled readers in the extent to which they profit from highlighted texts in e-books. Students read better independently when they were able to read along with the spoken text several times. It seems that reading along the spoken text before reading the text independently is an appropriate way to stimulate reading development and could be a valuable addition to current reading instructions.","['electronic books', 'e-books', 'word recognition', 'reading comprehension', 'beginning readers']"
The influence of cognitive reactivity and neuroticism on recurrent major depressive disorder,"Myers, L.","['Does, A.J.W. van der', 'Hamstra, D.A.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van elektronische boeken op woordbegrip,"Dol, Kirsten","['Sikkema-de Jong, T.M.', 'Plak, R.D.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The experience of anticipatory pleasure: Appraisal pattern and the effect of internal visualization,"Witte, Maxime de","['Bullens, L.', 'Dijk, W. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Anticipatory pleasure', 'appraisals']"
Rusland en Cuba: Oude vrienden in een nieuwe wereld,"Bakker, Alex","['Oversloot, J.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Financiering van depressiebehandelingen beperkt door stigma? Een onderzoek naar de invloed van stigma op de beoordeling van kwaliteit van leven met een depressie,"Zeegers, Jeroen","['Edelaar-Peeters, Y.', 'Haringsma, R.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Effect van leerkrachttraining op executieve functies bij kinderen van 4-8 jaar in het basisonderwijs,"Meijerink, Lotte","['Ziermans, T.B.', 'Spruijt, A.M.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Treatment course and prediction of treatment course in anxiety disorders: A six-month retrospective follow-up study in secondary mental health care,"Elst, Lotte van der","['Jong, K. de', 'Giezen, A.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Prediction', 'anxiety disorders']"
Parental sensitivity as a mediator in the relationship between household chaos and children's inhibitory control,"Heemskerk, Jessica","['Meulen, M. van der']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Sensitivity', 'inhibitory control', 'household chaos']"
De invloed van meelezen met digitale tekst op vloeiend lezen en orthografische kennis van beginnende zwakke lezers uit groep drie,"Breijer, Jamilla","['Sikkema-de Jong, T.M.', 'Merkelbach, I.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The divergent trajectories of corporation – Community mining conflicts in Peru,"Lem, Melanie van der","['Reinold, T.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The effects of prosocial and aggressive behavior on friendship quality: Examining moderation effects,"Corion, Marilou","['Peters, S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Prosocial behavior', 'Friendship quality']"
Arousal modulations of visual attention and visual memory: Effects of arousal in the enhancement or suppression of visual memory,"Sarwar, Emal","['Ásgeirsson, Á.G.', 'Ghara Gozli, D.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The prisoner's dilemma game: The effect of feedback and nonverbal communication on cooperation,"Verbeij, Tim","['Prochazkova, E.', 'Behrens, F.', 'Kret, M.E.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Narrative exposure therapy: Efficacy of narrative exposure therapy in the treatment of childhood,"Heiden, E.S.L. de","['Verkuil, B.', 'Burger, A.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['NET', 'childhood related PTDF']"
Hoe goed ken je mij?: Type relatie tussen target en informant als moderator op accuratesse van neuroticisme,"Jong, Inge de","['Edelaar-Peeters, Y.', 'Ruissen, M.I.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Landhervorming in developmental states: Een vergelijkende casestudie tussen Zuid-Korea en Taiwan,"Dutour Geerling, Britt","['Cranenburgh, O.B.R.C. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
‘The Scandinavian Wonder’: Explaining the development of the Scandinavian welfare state and its economic impact,"Kosmeijer, Marit","['Coppenolle, B.K.S. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Acute anxiety due to CO2 inhalation impairs spatial working memory,"Hezemans, Frank H.","['Bocanegra, B.R.', 'Steenbergen, H. van', 'Vaghi, M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['Anxiety', 'CO2', 'working memory']"
Sensatiezucht als voorspeller van het nemen van expliciete en ambigue risico’s in de adolescentie,"Eijk, Kevin van der","['Blankenstein, N.E.', 'Peters, S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Dynamic testing: The relation between strategy use and cognitive flexibility in children,"Berg, Dide van den","['Verbeek, J.', 'Resing, W.C.M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Their emotional expression, my negotiation behavior; The impact of constituencies' emotions on negotiation behavior representative","Duijvestijn, Koen","['Steinel, W.', 'Lelieveld, G.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Representative negotiation', 'group negotiation', 'emotion']"
Different in the Gap.,"Heuvel, Urbian van den","['Reinold, T.S.', 'Willigen, N.J.G. van']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Effecten van intelligentie op spelgenres en illusory reversal: Hangt intelligentie samen met spelgenres en/of illusory reversal?,"Berg, Myrna van den","['Kleijn, R.E. de', 'Olfers, K.J.F.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Is een deelstatelijke politie het antwoord op het veiligheidsprobleem in Nigeria?,"Karsbergen, Kilian","['Erk, J.G.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Rebellerende parlementariërs in Westerse democratieën,"Reches, Shai","['Mickler, T.A.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Childhood trauma and adult victimization: Mediating effects of Borderline Personality Disorder features,"Law, Winglet Wingsze","['Krause-Utz, A.D.', 'Antypa, N.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Gastvrijheid in 1795 en 2015: een ideaalbeeld en realiteitscheck: Het Kantiaans denken in de moderne politieke besluitvorming,"Elion, Claudia","['Bakker, F.E.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Wat is de relatie tussen intelligentie en de SES bij allochtone en autochtone scholieren van 8 t/m 16 jaar?,"Ciftci, Hilal","['Ziermans, T.B.', 'Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Differences in drives to study at school between high- and low achieving students: Classification of these drives according to the Achievement Goal Theory,"Aerts, Georgine","['Wijsman, L.A.', 'Westenberg, P.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Motivation', 'drives', 'high- and low- achieving', 'interviews', 'GUTS']"
Exploring prosocial behaviour: Developmental changes from adolescence to adulthood and a relationship to thought content during mind wandering,"Roussou, Ioanna","['Steinbeis, N.A.J.', 'Boelens, H.H.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of online health training on mood: Moderated by neuroticism and extraversion,"Smallenberg, Lois","['Manaï, M.', 'Vaart, R. van der']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The time it takes to name a red shoe: Onderzoek naar het belang van overgangskansen binnen taalverwerking,"Mols, Evelien","['Velde, M. van de', 'Verschuur, W.L.G.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Validiteit onderzoek van de Nederlandse San Martin schaal bij cliënten met een VB en intensieve zorgvraag,"Fleurima, Yasmin","['Dijkxhoorn, Y.M.', 'Wulms, G.H.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"De relatie tussen gezondheid, vrijheidsbeperkingen en de kwaliteit van bestaan bij clienten met een verstandelijke beperking en een (zeer) intensieve zorgvraag","Hufen, Els","['Dijkxhoorn, Y.M.', 'Wulms, G.H.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Het effect of schizotypische kenmerken op de sense of agency,"Smit, Lianne","['Kleijn, R.E. de', 'Olfers, K.J.F.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Partijbinding en voorkeurstemmen: Een onderzoek naar het effect van partijbinding op voorkeurstemmen,"Vermaat, Roland","['Holsteijn, J.J.M. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The effects of gamification on a complex quality assurance task,"Ioannou, Nickolas","['Haazebroek, P.', 'Olfers, K.J.F.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Gamification', 'motivation', 'self-determination theory']"
Van federalisme naar unitaire staat: Een politieke transformatie binnen Kameroen,"Kazmi, Batul","['Erk, J.G.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De invloed van neuroticisme en piekeren op jeuk: Een studie naar de invloed van open-label verbale suggesties op algemeen ervaren jeuk (pruritus),"Koopman, Liselotte Anne","['Meeuwis, S.H.', 'Middendorp, H. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Motor-sensorische herkalibratie; een subjectieve reis in de tijd; Een onderzoek naar de factoren die van invloed zijn op de point of subjective simultaneity,"Groeneboom, Lotte","['Kleijn, R.E. de', 'Olfers, K.J.F.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Malicious intents? A critical analysis of the EU mission in Mali,"Jones, Hannah","['Ragazzi, F.P.S.M.', 'Biezen, I.C. van']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
What is the effect of training on children's analogical reasoning strategy-use? An eye tracking study,"Vliet, Milon van","['Stevenson, C.E.', 'Wilderjans, T.F.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Samenhang tussen sociale vaardigheden, geslacht, leeftijd en comorbide stemmingsstoornis bij volwassenen met hoog-functionerend autisme","Immers, Susanne","['Ketelaar, M.P.', 'Dekker, M.C.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Bullying the brain? Longitudinal links between childhood peer victimization, cortisol, and adolescent brain structure","Plessis, Mieke R. du","['Guroglu, B.', 'Peper, J.S.', 'Whittle, S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['Victimization', 'cortisol', 'stress', 'brain structure', 'ventrolateral prefrontal cortex']"
Ondersteuningscontext van cliënten met een VG ZZP 6 of 7: Een onderzoek naar de ondersteuningscontext op mesoniveau,"Es, Linda van","['Dijkxhoorn, Y.M.', 'Wulms, G.H.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Behandelvoortgang en -motivatie van jongeren uit gebroken gezinnen binnen de jeugdpsychiatrie en -verslavingszorg,"Joosse, Hester","['Alink, L.R.A.', 'Prevoo, M.J.L.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Easier said than done: Theory of Mind in 14- to 27-month-old infants and the relation between Theory of Mind, Mental State talk and pro-social behavior","Haan, Nicole de","['Ketelaar, L.', 'Broekhof, E.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Social-emotional', 'children', 'infancy', 'theory of mind', 'eye tracking']"
The neural correlates of anger regulation and self-control in childhood,"Vlerken, Wendy van","['Duijvenvoorde, A.C.K. van', 'Achterberg, M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Zorgen over eten en compensatiegedrag bij emotie-eters,"Havenga, Noortje","['Noordenbos, G.', 'Mouthaan, J.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"One man's loss, another man's gain: The effect of a public vs. private situation on decision making","Dijk, Emma van","['Lelieveld, G.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Zetelroof: Het oordeel van de politiek over parlementaire afsplitsingen sinds de Tweede Wereldoorlog,"Verdoes, Alexander","['Heine, J.A.H.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
