title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Hebben kleine staten beleidsvrijheid in hun buitenlandpolitiek? Een onderzoek naar het effect van systeem- en binnenlandse factoren op de (in)consistentie van het buitenlandbeleid van Suriname en de Maldiven,"Bakker, Remco","['Veenendaal, W.', 'Biezen, I. van']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De ontwikkeling van verschillende soorten prosociaal gedrag in de adolescentie,"Munten, Dieuwertje","['Groep, S. van de', 'Vandenbroucke, A.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"The relationship between the gender stereotypical thoughts of parents and children, and the mediating role of the parental division of household chores","Prot, Lianne","['Aar, L. van der', 'Zanolie, K.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Het seductive allure of neuroscience explanations-effect bij Nederlandse leerkrachten: Een studie naar de relatie tussen verleidelijke neurowetenschappelijke informatie, neurowetenschappelijke voorkennis en neuromythen","Boom, Eline","['Helder, A.', 'Oudega, M.']",2020,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Prosocial Behaviour and Social versus Direct Extinction Learning,"Groot, Angelique de","['Bos, M.', 'Bexkens, A.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of reviewer credibility and expressions of negative emotions in online reviews,"Wieland, Anton Frederik","['Lelieveld, G.', 'Pliskin, R.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The mediating role of inhibition in the relationship between psychopathy and proactive and reactive aggression,"Poorthuis, Daphne","['Hiele, Karin van der', 'Houdt, C.A. van']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De integratie van woord naar tekst - het verschil tussen goede en minder goede lezers,"Spaans, Nicole","['Helder, A.', 'Broek, P. van den']",2020,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Depressive symptoms in parents and empathic accuracy; to which extent are parents with more depressive symptoms, less empathically accurate","Bulkens, Anne","['Houtum, Lisanne van', 'Putman, Peter']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Is Optimisme een Positieve Predictor voor Pijntolerantie? Een onderzoek naar de relatie tussen optimisme en pijntolerantie,"Knubben, Eva","['Veldhuijzen, J.', 'Lennep, H. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Voorvechters van vrijhandel? Waarom Oceanische microstaten al dan niet lid worden van de WHO,"Wesselink, Jan Willem","['Veenendaal, W.', 'Biezen, I. van']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Succesfully communicating healthcare,"Velden, Erika van der","['Barendregt, B.', 'Luning, S.']",2020,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"Adding value to negotiation; The effect of power difference, combined with social motives, on creating value in negotiation dyads","Rietveld, Julianne","['Steinel, Wolfgang', 'Wirtz, Coen']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Electorale beweegredenen; Een onderzoek naar de electorale redenen voor parlementsleden om tegen de partijlijn in te stemmen,"Valentijn, Daan","['Mickler, Tim', 'Meijerink, Frits']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Classificatie van Alzheimer Middels Structurele MRI en Restings-State fMRI: Een Combinatie van MRI en RS-fMRI Zorgt voor een Verhoogde Classificatieaccuratesse bij Patiënten met Alzheimer,"Knaap, Luuk van der","['Vos, F. de', 'Heyman, T.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Antecedents of destructive leadership in organizations; The influence of disrespect and competition from work group employees, and leader narcissism, on work group leader behaviours, through anger and acceptance anxiety","Wirahadirakasa, Eleni","['Boezeman, Edwin', 'Scheepers, Daan']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Do pessimists suffer more; Investigate the role of pessimism on nocebo hyperalgesia,"Zhang, Mengzhen","['Blythe, Joe', 'Thomaidou, Mia', 'Middendorp, H. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Klinkt de depressie van Amy Winehouse door in haar songteksten?,"Bakker, Christy","['Molendijk, Marc', 'Bruijn, Ellen de']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
More time needed; Socially anxious individuals during a social evaluative learning task,"Baars, Laura","['Bos, Esther', 'Kortink, Elise']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Price comparison websites and their strive for transparency and trustworthiness,"Nettersheim, Nils","['Stallen, M.', 'Lelieveld, G.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De Invloed van Kleurovergangen op Leessnelheid en Leesbegrip bij Beginnende Lezers,"Bakker, Sonja","['Koornneef, Arnout', 'Helder, Anne']",2020,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Aandacht en de rubber hand illusie,"Heijmans, Renate","['Laarhoven, A.I.M. van', 'Middendorp, H. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Does exposure to harsh parenting increase the risk of emotional and behavioral problems in adolescents; A study of harsh parenting, self reported problems and intelligence","Rietveld, Ruth","['Schuitema, Ilse', 'Houdt, Carolien van']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Wilskracht-overtuigingen en om hulp vragen; is er een correlatie?,"Leeuwen, Jerric van","['Weiden, A. van der', 'Stallen, M.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effect of cerebellar transcranial direct current stimulation (tDCS) in empahty; Inferring amusement from people's smiles,"Duinen, Niklas van","['Romero, M.J.M.', 'Sellaro, Roberta']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Agenda change at the European Commission: the case of electric pulse fishing,"Kunst, Michael","['Carrillo, L.E.', 'Louwerse, T.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Het verleidende effect van breininformatie: Het SANE-effect bij leerkrachten in het Nederlandse onderwijs,"Hoogkamer, Yasmine","['Helder, A.', 'Oudega, M.']",2020,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Forces of attraction; The differential effects of sexual desire on arousal and attraction between men and women,"Globus, Adi","['Samara, Iliana', 'Band, Guido']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Aversieve Discriminatie en Social Mindfulness met betrekking tot Moslims,"Altewischer, Max","['Doesum, N. van', 'Dillen, L. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Effects of a Single Dose of Hydrocortisone on Cognitive Performance and Threat Interference under Acute Induced Stress in Anxious Female Students,"Clemens, Carlijn","['Putman, P.', 'Verkuil, B.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Appraisals, shame, and coping in a negative financial situation: A phenomenological study","Rooijers, Naomi","['Seip, E.', 'Wirtz, C.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Opwekken van een jeukillusie via een rubberen arm; Speelt verbondenheid met de arm en illusievermogen hierbij een rol?,"Ypma, Pleun","['Laarhoven, A.I.M. van', 'Middendorp, H. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het effect van kleurgebruik en regellengtes op de leessnelheid en het tekstbegrip bij kinderen in groep 4 en 5 van het basisonderwijs,"Leeuwen, Marije Adriana Van Leeuwen","['Koornneef, A.', 'Helder, A.']",2020,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
How reviewer credibility and expressions of anger and regret in online restaurant reviews lead to differences in perceived review helpfulness,"Osinga, Eline","['Lelieveld, G.', 'Pliskin, R.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Wat is de invloed van de Beeline Reader op leessnelheid en tekstbegrip,"Beiroeti, Sarah","['Koornneef, Arnout', 'Helder, Anne']",2020,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Reward processing in patients with bipolar disorder: a meta-analysis of fMRI studies,"Knaap, Nina Van der","['Koenders, M.A.', 'Giezen, A. van']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Social mindfulness: Will you give the other a choice or not?,"Moreno, Claudia Garcia","['Doesum, N. van', 'Stallen, M.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Een analyse van leiderschapsframeworks in semi-presidentiële stelsels,"Helmondt, Sanne van","['Willigen, N. van', 'Kopecky, P.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
A case study on the linguistic associations between lyrics and suicide,"Jol, Maxine","['Molendijk, Marc', 'Bruijn, Ellen de']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The influence of fear of pain on placebo and nocebo effects; Fear of pain as a moderator in the relationship between individual pain thresholds and placebo and nocebo effects,"Zbairi, Ikrame","['Meijer, Simone', 'Middendorp, H. van', 'Karacaoglu, Merve', 'Laarhoven, A.I.M. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Changing Gender Roles The influence of Social Economic Status on Experienced Threat following Social Changes in the Work-Field,"Gasenbeek, Lotte","['Scheepers, Daan', 'Steinel, Wolfgang']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Coercive power of the United States: Comparing compellence strategy during and after the Cold War,"Os, J. van","['Pellikaan, H.', 'Mickler, T.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Van je Ouders Moet je het Maar Hebben: Wat is de Relatie Tussen de Zelfwaardering van Moeder, de Ouderschapsstijl van Moeder en Angst bij Jongens van 12 tot 18 jaar?","Maassen, Katja","['Oudega, M.', 'Linting, M.']",2020,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
“The relationship between the culture of a child and sex differences in cognitive and non-cognitive measures”,"Zoon, Imme","['Wierenga, L.', 'Koele, I.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De Constructie van Gevaar in Grote en Kleine Staten: Hoe de Bevolkingsgrootte van Staten het Gebruik van Securitizing Strategieën Beïnvloedt,"Star, Angelique van der","['Veenendaal, W.', 'Biezen, I. van']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
"The phenomenology of being in a negative financial state: Appraisals, financial shame, and coping strategies","Hokke, Jeannet","['Seip, E.', 'Wirtz, C.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Exploring the differences between maximizers versus satisficers on cooperation, conflict and trust","Jong, Jelmer de","['Scheepers, Daan', 'Gross, Jörg']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Conditions that lead to issue linkage in territorial disputes: an analysis of the Senkaku/Diaoyu islands dispute and the Sino-Indian border dispute,"Prak, Martijn","['Blarel, N.', 'DiGiuseppe, M.']",2020,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Sex Differences in Emotion Regulation and Parenting Styles: A Meta-Analysis on Children and Adolescents,"Aslam, San","['Wierenga, L.', 'Koele, I.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Disclosing Information: Designing Transparent and Trustworthy Comparison Websites,"Heemstra, Simone","['Lelieveld, G.', 'Stallen, M.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
High Perceived Control to Increase Problem-Focused Coping During Financial Stress with Self-Efficacy as Moderator: Improving Creditor Communication,"Egmond, Rosemarie","['Seip, E.', 'Weiden, A. van der']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van objectieve en subjectieve financiële schaarste op cognitieve prestaties,"Wijnands, Channa","['Ruigendijk, Hester', 'Weiden, Anouk van der']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
‘Beter kleine meester dan grote knecht?’ Kleine staten en de strategie van ‘de slimme staat’,"Haar, Ilse ter","['Veenendaal, W.', 'Nieuwenburg, P.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Een gecomputeriseerde analyse van woordgebruik in songteksten; Is depressie te herkennen in woordgebruik,"Nieuwenbroek, Eva","['Molendijk, Marc', 'Bruijn, Ellen de']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Sekseverschillen in observationeel leren van vrienden tijdens de adolescentie,"Wever, Elle","['Koele, Iris', 'Güroglu, Berna']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Migration on the Agenda of the European Council: A struggle for attention,"Breedveld, Peter","['Elias Carrillo, L.', 'Boin, A.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Do you expect positive or negative feedback? Self-esteem in relation to the expectation-bias,"Bennema, Marijn","['Kortink, Elise', 'Bos, Esther van den']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Calculating confidence intervals for aggregated forecasts in state-space time series analysis,"Rondhuis, Isabelle","['Karch, J.', 'Rooij, M. de']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De zoektocht naar integriteit: Een kwantitatief en kwalitatief onderzoek naar de invloed van bevolkingsgrootte op de mate van politieke corruptie,"Timmermans, Ozra","['Veenendaal, W.', 'Biezen, I. van']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Disciplineren na de Tweede Wereldoorlog: Een plek in de opvoedgeschiedenis en een probleem voor de moderne tijd?,"Laan, Charlotte Van der","['Rosmalen, L. van', 'Bos, P.']",2020,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Fear of pain does not predict nocebo hyperalgesia,"Moszcaynska, Aleksandra","['Blythe, Joe', 'Thomaidou, Mia', 'Middendorp, Henriet van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"The effectivity of Preventive Cognitive Therapy in comparison to Treatment as Usual on depressive symptoms and coping style, and potential gender differences in depressive symptoms, social support and coping style in remitted, recurrently depressed patients","Kelder, Kim op de","['Krause-Utz, Annegret', 'Luenen, Sanne van']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Exploring a Novel Environment Increases Motivation, but Does Not Improve Memory","Rose, Christopher","['Schomaker, J.', 'Ruitenberg, M.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Making Iran great again under president Trump,"Zwemstra, Mienke","['Bakker, Femke', 'Robison, J.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Ik kan het allemaal zelf wel! Een studie naar het verband tussen wilskrachtovertuigingen en hulp vragen,"Vermeer, Anke","['Weiden, A. van der', 'Stallen, M.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van geslacht op observationeel leren tijdens de adolescentie,"Sewnath, Vashana","['Koele, Iris', 'Wierenga, Lara']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Religion and Social Mindfulness: Does religion make adolescents more social mindful?,"Schwing, Elisa","['Groep, S. van de', 'Vandenbroucke, A.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Kleine staten en ''new threats:'' hoe kan het gedrag van Estland in de NAVO op het gebied van cybersecurity verklaard worden?,"Moes, Naomi","['Veenendaal, W.', 'Nieuwenburg, P.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The influences of social support on lifestyle changes: Research about the influence of social support on the relationship between intention to eat less unhealthy snacks and goal achievement,"Jager, Suzanne de","['Beugen, S. van', 'Wijn, N. de']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Testing the micro-foundations of the audience cost theory,"Giessen, Bart Van de","['Bakker, Femke', 'Meffert, Michael']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The influence of parental sensitivity on behavioural control in middle childhood,"Beishuizen, Maryse","['Achterberg, Michelle', 'Molen, Melle van der']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Sex Differences in Measures Related to School Performance: A meta-analysis of non-cognitive and cognitive measures,"Loomans, Nicole","['Wierenga, L.', 'Koele, I.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Vertegenwoordiging in het Nederlandse parlement; Een onderzoek naar Kamervragen van Etnische Minderheden met een niet-Westerse migratieachtergrond,"Gök, Dilara","['Mickler, Tim', 'Otjes, Simon']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De Invloed van Tekstgenre op het Construeren van een Mentale Representatie tijdens het Lezen bij Sterke en Minder Sterke Lezers,"Vork, Mandy","['Koornneef, A.', 'Helder, A.']",2020,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
"The relationship between willpower beliefs and helpseeking behavior, and the moderating role of familiarity","Ende, Eli Van den","['Weiden, A. van der', 'Seip, E.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Environmental change and the end of Westphalian Territoriality in the Arctic,"Haverkamp, Luc","['Blarel, N.', 'Ragazzi, F.']",2020,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Securitisation theory and discrepancy in compliance with the Refugee Relocation Scheme,"Krivka, Eva","['Blarel, N.', 'Hirschmann, G.']",2020,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The association between emotion dysregulation/impulsivity and task switching: Potential influence on the affective evaluation on task alternations,"Michael, Michaella","['Ruitenberg, Marit', 'Schaefer, Rebecca']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Research to the moderating effect of temperament on the relationship between parental sensitivity and inhibitory control in children in the age of 8-10 years,"Stuijvenberg, Marieke van","['Dobbelaar, S.', 'Bulk, B. van den']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De Invloed van Status van Adolescenten op Prosociaal Geefgedrag tegenover Klasgenoten,"Bossink, Fabienne","['Groep, S. van de', 'Vandenbroucke, A.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Closing the Gap Between Boys’ and Girls’ Academic Performance: A meta-analysis on sex differences in inhibition, self-regulation, emotion regulation and risk-taking behaviour","Cornwall, Amy","['Wierenga, L.', 'Koele, I.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Team satisfaction within surgical teams; Its effect on performance in operating theatres,"Doppenberg, David","['Harinck, Fieke', 'Dreu, C. de']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Sex differences in social skills and risk-seeking behaviour,"Peelen, Dayenne","['Wierenga, L.', 'Koele, I.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Predictive Value of Individual Neuropsychiatric Inventory Items vs. Total Score on Cognitive Impairment in (Preclinical) Alzheimer’s Disease,"Kroeze, Lior","['Houdt, C. van', 'Schuitema, I.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The influence of personality on adult insecure attachment styles after childhood maltreatment; A sibling study,"Zwart, Anneloes","['Elzinga, Bernet', 'Kullberg, Marie-Louise']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The Procedural Deadlock in the Council on Hungary: A case study of unsuccessful policy formulation in the European Union,"Brouwer, Christiaan J.","['Elias Carrillo, L.', 'Louwerse, T.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Writing style as an indicator of depression,"Romen, Els","['Molendijk, Marc', 'Bruijn, Ellen de']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The neural correlates of adolescent vicarious gaining and its relationship with altruism and family cohesion,"Verburg, Maaike","['Green, Kayla', 'Klapwijk, Eduard']",2020,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
The Importance of Good Communication in the Operation Room,"Halm, Hannah Van der","['Harinck, F.', 'Dreu, C. de']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
