title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Digitale prentenboeken in de kleuterklas: De invloed van het viertaktmodel op fonologisch bewustzijn en woordenschat,"Jong, MaIke de","['Dijken, M.J. van', 'Sikkema-de Jong, T.M.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De invloed van oestradiolniveau op de relatie tussen chronotype en impulsiviteit van meisjes in de puberteit,"Steenhoven, Liza Jannetje Geertje","['Op de Macks, Z.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The relation of social value orientation and social learning in adolescence,"Amstel, Joyce van","['Westhoff, B.', 'Molen, M.J.W. van der']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Irredentisme en kleine staten: Hoe gaat Estland om met predatory neighbour Rusland?,"Korevaar, Johanan","['Veenendaal, W.', 'Pellikaan, H.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Inductive reasoning in gifted children: Researching the indications of superior inductive reasoning skills in gifted children for school instructions,"Simons, Nienke","['Veerbeek, J.', 'Resing, W.C.M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Dynamic testing', 'Giftedness', 'Inductive reasoning', 'Education']"
Evolving “Tibetanness”: A study of survival,"Stella, Marloes","['Longo, M.', 'Wetering, C. van de']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"The effects of different imputation methods on several combination techniques for 𝑅2, under a non-normal error distribution","Dasselaar, Casper","['Ginkel, J. van', 'Rooij, M. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Het verband tussen de religie van ouders en het probleemgedrag bij kleuters,"Kleef, Guyenne van","['Pol, Lotte van der', 'Vries, Else de']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Hiring refugees in transit: Immigration policy-making in Indonesia and Malaysia,"Shianto, Vinsensius","['Longo, M.', 'Meffert, M.F.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Does social anxiety moderate the relationship between social media use and global self-esteem?,"Schulte, Katharina L.","['Miers, A.C.', 'Molen, M.J.W. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Dubious practices: Interpol's organizational change. A case study on the incorporation of counterterrorism practices by Interpol,"Heijden, Melissa van der","['Hirschmann, G.', 'Vergerio, C.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Executive functioning and employment status in MS patients,"Langstraat, Pien","['Hiele, K. van der', 'Gorp, D.A.M. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['multiple sclerosis', 'executive functioning', 'work', 'employment']"
Flexibility of self-representations and its effect on mental rotation ability,"Moll, Evi van","['Band, G.', 'Hommel, B.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De moderatie van sociaaleconomische status in het verband tussen psychopathische trekken en pestgedrag bij MBO-leerlingen,"Greeuw, Vera","['Geel, Mitch van', 'Vedder, Paul']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
No evidence for the role of consolidation in schema updating,"Klaassen, Anne Elisa","['Richter, F.', 'Sellaro, R.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The deteriorated relationship between the European Union and Turkey: An analysis of how public opinion changed the relationship through Turkeys foreign policy,"End, Naomi","['Pomorska, K.', 'Boin, A.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Sticking to their guns? European Union actorness in transatlantic relations,"Sonneveld, Peter","['Pomorske, K.', 'Blarel, N.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Rol van cognitieve betrokkenheid van moeders bij leesgedrag van groep 6 leerlingen, en het verschil hierin tussen jongens en meisjes","Kruit, Marley","['Mol, S.E.', 'Espin, C.A.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Strategic helping and its implication for strategic alliances,"Ton, Erik","['Leeuwen, E. van', 'Mors, E. ter']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['strategic help', 'strategic helping', 'strategic alliance', 'strategic alliances', 'intergroup helping']"
"The effects of organising committees’ stakeholder incentives on the legacy outcomes of the Beijing 2008, London 2012, and Rio de Janeiro 2016 Olympic Games","An, F.","['Zwart, F. de', 'Jentzsch, C.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Contingencies of self-esteem: A look at social evaluation, social comparison and rejection sensitivity","Spruijt, Cecilia","['Will, G.J.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Blended care for forensic psychiatric patients,"Dormolen, Camilla Willemijn van","['Verkuil, B.', 'Giezen, A.E. van', 'Bogaerts, S.', 'Nieuwenhuyzen, M. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van agenda-setting op het onderhandelen in een asymmetrische machtsverhouding: Het bereiken van een integratieve consensus,"Rehman, Serish","['Steinel, W.', 'Gross, J.A.J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Socially mindful sustainable behaviour: How social mindfulness relates to environmental concern and sustainable behaviour,"Veenhuizen, Tim","['Doesum, N.J. van', 'Staats, H.J.A.M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Dynamically testing gifted and average-ability learners – The influence of test anxiety,"Plukaard, Julia","['Vogelaar, B.', 'Resing, W.C.M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van leeftijd en geslacht op reactieve en proactieve controle bij kinderen,"Pronk, Lianne","['Schel, M.A.', 'Leijenhorst, Linda van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The influence of packaging-induced expectancies on reported taste intensity of sweet and sour drinks,"Knol, Monja","['Noordewier, M.K.', 'Dillen, L.F. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Refeuling the brain: Can the amino acid tryrosine act as an reverser of neurotransmitterdepletion,"Atli, Merve","['Jongkees, B.', 'Band, G.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The power of non-sovereignty: Para-diplomacy in the non-independent caribbean,"Meer, Ype van der","['Veenendaal, W.', 'Pellikaan, H.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"The problematisation of small tax havens: An analysis of four small tax havens’ responses to the OECD 2000 tax haven blacklist, within a problematisation framework","Seijbel, Ruben","['Veenendaal, W.', 'Brinkel, T.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"The influence of personality traits, state anxiety, worry and mood to pain experience","Gish, Marlies Y.","['Skvortsova, A.', 'Veldhuijzen, D.S.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Politieke personalisering in de Nederlandse dagbladen tussen 1998 en 2016,"Marel, Lennart van der","['Holsteyn, J. van', 'Reuler, E. van']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Impulsiviteit en de ontwikkeling van inhibitie controle,"Rooij, Sara de","['Schel, M.A.', 'Jolles, D.D.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Een onderzoek naar samenhang tussen zelfcontrole en impulsiviteit bij kinderen op de basisschool,"Komen, Denise","['Schel, M.A.', 'Leijenhorst, L. van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Modelling clustered data with prediction rule ensembles.,"Adiwibowo, Insan Rekso","['Fokkema, M.', 'Rooij, M.J. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Influence of social norms on online customer revenge intentions,"Beschorner, Isabelle","['Seip, Elise', 'Dijk, Wilco van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['revenge', 'customer revenge', 'revenge intentions', 'social norms', 'anger', 'service failure', 'revenge norms']"
Deep brain stimulation eligibility in parkinson's disease: what is the clinical value of electro-encephalography and neuropsychological assessment?,"Tol, Annemarie","['Schuitema, Ilse', 'Habers, Esther']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Federalism & secession in America: A comparative analysis of secessionist movements in Texas, California and South Carolina","Mendelsohn, David","['Mansevelt Beck, F.F.', 'Tromble, R.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De invloed van stressvolle gebeurtenissen op sociale cognitie: Een vergelijking tussen jongens en meisjes met een normale ontwikkeling en jongens en meisjes met een extra Xchromosoom (Klinefelter en Trisomie X),"Lange, Daphne de","['Nibbering, Nikki', 'Rijn, Sophie van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Familiarity alters the negativity bias on emotion perception: An evolutionary psychology study,"Deng, Zhengbang","['Kret, M.E.', 'Du, X.', 'Colzato, L.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De rol van werkgeheugen en leesvaardigheid bij het construeren van een mentaal model van een tekst,"Artist, C.L.","['Koornneef, Arnout', 'Moort, Marloes van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Beïnvloedt cognitie pijn inhibitie? Een onderzoek naar het effect van cognitie en gemanipuleerde verwachtingen geconditioneerde pijn modulatie,"Pardoel, Simone","['Veldhuijzen, D.S.', 'Skvortsova, A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Transcutaneous vagus nerve stimulation does not increase prosocial behaviour in the Zurich Prosocial game,"Koornneef, Femke","['Finisguerra, A.', 'Kret, M.E.', 'Du, X.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Gendertypische prestaties na manipulatie in een digitale omgeving: Het effect het gender van een virtuele avatar op gendertypische prestaties,"Vanhouten, Daan","['Band, G.', 'Hommel, B.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Self-efficacy en externe druk bij regulier en academisch geschoolde leerkracht van invloed op onderzoekende houding en de samenwerking,"Deugd, Rochelle de","['Paridon, Yolinde van', 'Stroet, Kim']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"CO2 opslag in de achtetuin, praat erover: De invloed van inspraak van lokale bewoners op vertrouwen in projectontwikkelaars en waargenomen procedurele rechtvaardigheid bij CCS-projecten","Ligtenberg, Willemieke","['Mors, E. ter', 'Bullens, L.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Weten is lezen?: De invloed van het werkgeheugen op tekstbegrip,"Spiegelaar, Liset","['Moort, M. van', 'Koornneef, A.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Het belang van het type gezin, leesmotivatie en leesroutine voor leerlingen in de eerste drie klassen van de middelbare school","Busser, Nikki","['Mol, S.E.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Het volunteer's dilemma: Hebben priming en stemming invloed op de keuzes binnen een volunteer's dilemma,"Frommé, Julie","['Kwaadsteniet, E. de', 'Molenmaker, W.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The role of regulatory focus in outcome monitoring feedback to psychology students,"Dabbagh, S.","['Jong, K. de', 'Luenen, S. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"The relation between performance on a series task, mathematical performances and strategy use","Harmsen, Janice","['Veerbeek, J.', 'Resing, W.C.M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,"['Dynamic testing', 'Series completion task', 'Mathematical performances', 'Strategy use']"
The effects of vasopressin administration on resting-state functional connectivity in fathers-to-be,"Effah-Bekoe, Amma","[""Veer, A. van 't"", 'Meijer, W.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
“I’ve got the Power! So why should I expand the pie?!”,"Scheffer, Gerardus Robert Renzo","['Steinel, W.', 'Harinck, S.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['power', 'integrative negotiation']"
Het verbeteren van schoolteksten voor een beter tekstbegrip,"Kloots, Jeanine","['Broek, P.W. van den', 'Helder, A.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Differences in stress reactivity in patients with bipolar disorder based on cortisol levels and brain activity in salience network & default mode network,"Steensma, Tessa","['Schuitema, I.', 'Nijboer, F.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Sociale angst, gezondheidswaardering en behandeling: Onderzoek naar een mogelijk verschil tussen de gezondheidswaardering van sociale angst en astma onder de algemene bevolking","Jong, Elianne de","['Edelaar-Peeters, Y.', 'Tollenaar, M.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"The relation between physical activity, physical performance, hippocampal volume and memory performance in the oldest old","Siepel, Eline","['Schuitema, I.', 'Nijboer, F.', 'Legdeur, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Thuisvoordeel-terugwedstrijd in het voetbal in Latijns-Amerika: is er sprake van méér voordeel bij het thuisspelen van de tweede wedstrijd in de knock- out fase?,"Riley, Leashanty","['Heus, P. de', 'Weeda, N.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Hormonale anticonceptie en interpersoonlijke sensitiviteit,"Oosting, Marjolijn","['Hamstra, D.', 'Edelaar, Y.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The dose of feedback as a moderator of treatment outcome: Preliminary findings,"Simou, Meropi","['Fried, E.', 'Tona, D.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
How people are evaluated after showing concordant or discordant emotional reactions,"Duren, Lotte van","['Dijk, W. van', 'Seip, E.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['evaluation', 'schadenfreude']"
Voorkeursstemmen in de gemeente: een katholiek feestje,"Sikkema, Tim","['Holsteyn, J. van', ""Hart, Richard 't""]",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The relationship between perceived stress and depressive symptoms among Dutch university students: Moderated by personality traits?,"Heer, Sanne de","['Jans, L.A.W.', 'Mouthaan, J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Stress', 'Depression', 'Students', 'Personality']"
De invloed van werkgeheugen en leeftijd op tekstbegrip bij volwassenen,"Stam, Elysa","['Tool, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Obstacles, engagement strength and negative value","Lange, Jimmy","['Marguc, J.', 'Boezeman, E.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Obstacles', 'Engagement strength', 'Negative value']"
Macht en Risico: Effecten van macht en machtsmotivatie op het nemen van risico’s,"Fransen, Lex","['Scheepers, D.T.', 'Lee, R.A. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Het directe en gereflecteerde zelfconcept in drie domeinen: fysiek, academisch en prosociaal: Een studie toegespitst op de adolescentie","Bijl, Stephanie","['Cruijsen, L.W.P. van der', 'Peper, J.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Ruil- of huilhandel: de (on)omkeerbaarheid van beslissingen,"Esser, Kaj","['Bullens, L.', 'Noordewier, M.K.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The role of gender and emotion regulation strategies on anger control in Dutch school children,"Rossum, Arlette H. van","['Bos, M.G.N.', 'Broekhof, E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['emotion', 'regulation', 'anger control', 'children']"
Are chronotypes and smoking behaviour associated with depression?,"Beckerman, Rianne","['Antypa, N.', 'Krause-Utz, A.D.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Friend or foe? The role of perfectionism in stress reactivity and cognitive interference during acute performance anxiety,"Kiss, Borbala Anna","['Angelidis, A.', 'Krause-Utz, A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Perfectionistic strivings', 'Perfectionistic concerns', 'Stress', 'Stress reactivity', 'Cognitive interference', 'Performance anxiety']"
Women’s rights in Saudi Arabia: Pushing Saudi Arabia to compliance,"Ploeg, Karen van der","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Emotionele moeders en agressieve kinderen: Onderzoek naar de invloed van emotieregulatie en risicostatus van moeders op fysiek agressief gedrag van kinderen op de leeftijd van dertig maanden,"Teunissen, Mirte","['Huijbregts, S.', 'Adrichem, D.S.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Brain activation in response to facial emotion expressions: Investigating brain activation in response to neutral, happy, angry, and fearful facial expressions using fMRI","Bakker, Els","['Skvortsova, A.', 'Schuitema, I.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Het verband tussen externaliserend probleemgedrag en het zelfbeeld van een kind en de modererende rol van intelligentie, leeftijd en geslacht","Salman, Juultje","['Zonneveld, E.M. van', 'Sonneville, L.M.J. de']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Recognition of discrimination from the perspective of victim, perpetrator and observer: The differences between subtle and classic discrimination","Koster, Judith","['Leeuwen, E.A.C. van', 'Scheepers, D.T.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,['recognition of discrimination']
"Singapore's rat race to create a strong nation: A study on how Lasalle students experience the competitive education system, and how they want to contribute to the welfare of the nation","Boer, Melissa de","['Janssens, F.', 'Saptari, R.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Classificatie van de ziekte van Alzheimer aan de hand van de volumes van de amygdala en hippocampus,"Yousfi, Farah el","['Vos, F. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het Mattheüs-effect binnen ontluikend schrijven,"Philippa, Sylvia","['Sikkema-de Jong, T.M.', 'Kooij, V.A.C. van der']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The pathways of evenings types' vulnerability to depression: Chronotype differences in sleep quality and emotional processing,"Eisele, Gudrun","['Antypa, N.', 'Does, A.J.W. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['sleep quality', 'chronotype', 'depression', 'emotional processing']"
De effecten van een stressmanagementtraining en een verbale suggestie op acute stress,"Hamerpagt, Nick","['Schakel, L.', 'Laarhoven, A.I.M. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Inter-subject neural synchronization and how it varies over time,"Klippe, Wouter van de","['Wilderjans, T.F.', 'Weeda, W.D.', 'Bakk, Z.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Making the optimal choice: The role of resposibility for the decision outcome in the relation between decision (ir)reversibility and regret,"Dadashzadeh, Mahnaz","['Bullens, L.', 'Seip, E.C.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Decision reversibility', 'Responsibility regret', 'Self-blame']"
Electrophysiological biomarkers reveal neural correlates of the discontinuity of mind,"Thomaidou, Mia Athina","['Peerdeman, K.J.', 'Schuitema, I.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['EEG', 'mind wandering', 'biomarkers', 'DFA', 'resting-state']"
Navigeren door het overvolle veld van sekswerk: Onderzoek naar de logistieke en sociale infrastructuur van sekswerk in Nederland,"Kooijman, Martijn","['Mepschen, P.J.H.', 'Verheijen, J.P.E.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,nl,,
Het effect van nervus vagus stimulatie op cardiovasculaire activiteit van chronische piekeraars: Een studie naar verschillen in functie van de nervus vagus en het aanpassingsvermogen bij sporters en niet-sporters,"Hernaus, Elsemieke","['Burger, A.M.', 'Overgaauw, S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The correlation between the intensity of emotional responses on complex tasks and academic performance,"Tuijl, Thomas van","['Bocanegra, B.R.', 'Sjoerds, Z.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Identifying variants of psychopathy among incarcerated youth: Differences in psychopathic traits, negative affect, trauma, abuse or neglect, aggression and psychopathology","Burg, Armelle van den","['Bexkens, A.', 'Overgaauw, S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['youth', 'psychopathy', 'delinquency', 'trauma']"
Chaos temidden van chaos: Invloed van aandachtsproblemen en een chaotische omgeving op de ervaring van het zorgen voor een babysimulator,"Hoo, Ingrid de","['Alink, L.R.A.', 'Heckendorf, E.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Investigation of spatial navigation between real and virtual environments among healthy individuals,"Yap, Kah Hui","['Ham, C.J.M. van der', 'Kuil, M.N.A. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['virtual realiate', 'spatial navigator', 'triangle-completion task', 'distance reproduction task']"
De invloed van bias op utiliteitswaardering: Een onderzoek naar het verschil in utiliteitswaardering tussen sociale angst en astma en de invloed van ervaring met depressie en/of angst,"Zijlstra, Sophie","['Edelaar-Peeters, Y.', 'Haringsma, R.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De relatie tussen socialisatie en de kwaliteit van bestaan,"Bouwmeester, José","['Dijkxhoorn, Y.M.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The impact of a maximizing mindset on regret and the omission bias,"Schieder, Felix","['Dijk, W. van', 'Dijk, E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Maximizing', 'Regret', 'Omission bias']"
A comparison of working memory and attention in children and adolescents with ADHD and ASD,"Fesselet, M.","['Schuitema, I.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Memory', 'Attention', 'ADHD', 'Autism']"
Group schema therapy compared to group cognitive behavioural therapy for socia anxiety disorder and comorbid avoidant personality traits: A pilot studythe role of emotion regulation,"Middeldorp, Wanda T.","['Giezen, A.E.', 'Greeven, J.F.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De ontwikkelingen van Botswana: Door de ogen van Leftwich en Acemoglu & Robinson,"Toering, Celine Anna","['Cranenburgh, O.B.R.C. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Prenatale depressieve en agressieve symptomen van moeders in relatie tot inter- en externaliserend probleemgedrag bij kinderen van 20 maanden,"Doornebos, Anouk","['Huijbregts, S.C.J.', 'Adrichem, D. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Bitcoin: explaining variations in regulatory approaches,"Beest, Peter te","['Sampson, M.D.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Executieve kernfuncties als voorspellers voor het al dan niet doen afnemen van agressief gedrag,"Koning, Wilhelmina P.M. de","['Zonneveld, E.M.', 'Sonneville, L.M.J. de']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Kille kikker of driftkikker: Een onderzoek naar proactieve en reactieve agressie in relatie tot het empathisch en mentaliserend vermogen bij risicojongeren met externaliserend probleemgedrag,"Beek, Doowy van","['Zonneveld, E.M. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Summarizing voxel time series in regions of interest to estimate functional connectivity: A comparison of averaging approaches,"Siegwardt, Paul","['Wilderjans, T.F.', 'Weeda, W.D.', 'Heus, P. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De ouderschapsstijl van adoptieouders en de gehechtheid van adoptiekinderen uit China,"Snatersen, E.X.","['Vermeer, H.J.', 'Finet, C.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Executief functioneren en kwaliteit van leven over tijd bij jongvolwassenen met hoogfunctionerend autisme,"Neven, Nelleke","['Huijbregts, S.C.J.', 'Adrichem, D.S.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Long-term influence of cerebellar mutism syndrome on intelligence in children treated for mdulloblastoma.,"Weerd, Nikki de","['Schuitema, Ilse', 'Peerdeman, Kaya']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Clinical change in cognitive functioning in post-traumatic stress disorder following treatment,"Bonnet, Hannah Lisa-Marie","['Schuitema, I.', 'Peerdeman, K.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The PRC for the reduction of CO2: The diffusion of norms and interests,"Megen, Laura G.L.C. van","['Sampson, M.D.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De invloed van machtsinterpretatie op het nemen van risico,"Hilhorst, Dion","['Scheepers, D.T.', 'Lee, R.A. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Assessing the relationship between work stress and the metabolic syndrome: a meta-analysis,"Kesteren, J. van","['Doef, M. van der', 'Janssen, V.R.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van tekstpresentatie op tekstbegrip en leessnelheid bij beginnende lezers,"Prang, S.","['Danel, M.S.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Development of initiatives and responses in children with autism spectrum disorder during pivotal response treatment with and without the use of the NAO robot,"Gosens, L.C.F.","['Aktar, E.', 'Giezen, A.E. van', 'Smeekens, I.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Inlevingsvermogen en maternaal gedrag direct verban den mediatie,"Visser, Esther","['Rippe, R.', 'Huffmeijer, R.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Europese intergratie: Het beeld in populaire kranten en kwaliteitskranten,"Metzelaar, Sander","['Meffert, M.F.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
