title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Does perceived (il)legitimacy have an influence on people’s willingness to sanction?,"Melaard, Kim","['Kwaadsteniet, E.W. de', 'Schutter, M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Social delemmas', 'sanctions', 'legitimacy']"
Evaluation of quantitative and qualitative measures of semantic and phonemic fluency in frontotemporal dementia and primary progressive aphasia,"Grosveld, Mariëlle","['Hiele, K. van der', 'Vreeker, A.', 'Berg, E. van den', 'Jiskoot, L.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Frontotemporal dementia', 'verbal fluency', 'primary progressive aphasia', 'qualitative measures', 'cognition']"
Geschatte intelligentie bij mensen met een gefingeerde mentale stoornis,"Nesselaar, Djana","['Molendijk, M.L.', 'Overgauw, S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Endurance sport and stress: The relation between endurance exercise, exercise indicators and perceived stress","Seegers, Carmen M.","['Haringsma, R.', 'Son, D.M.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Endurance sports', 'running', 'cycling', 'perceived stress']"
The effect of empathy and being face-to-face on cooperative behavior: a real-life interaction study,"Vogel, Lisanne de","['Behrens, F.', 'Prochazkova, E.', 'Kret, M.E.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Het effect van het maken van regressies op het tekstbegrip,"Kasteren, Yvonne C.H. van","['Bakker-van den Berg, A.S. van den', 'Koornneef, A.W.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het verband tussen het psychosociaal functioneren en schizotypische symptomen in een non-klinische populatie,"Willems, Malou","['Ziermans, T.B.', 'Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Validation of the Dutch impact of event scale-revised in three samples: traumatic injury, oral surgery and stroke patients","Abeyawardena, I.V.","['Mouthaan, J.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['PTSD', 'IES-R', 'CAPS', 'Convergent validity', 'Factor analysis']"
Hechting en prosociaal gedrag: De mediërende functie van zelfvertrouwen op de relatie tussen hechting en prosociaal gedrag tijdens de adolescentie,"Imamkhan, Cherryl","['Cruijsen, L.W.P. van der', 'Peper, J.S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van het werkgeheugen op tekstbegrip en leessnelheid bij een normale tekst en bij snellezen,"Wal, Sietske van der","['Koornneef, A.W.', 'Pavias, M.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
A longitudinal investigation of the relationships between the big five personality traits and social anxiety disorder,"Morita, H.","['Jans, L.A.W.', 'Mouthaan, J.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['The big-five personality traits', 'social anxiety disorder', 'societal standards', 'self-image', 'discrepancy']"
Gender differences in pain sensitivity across different modalities: are women more sensitive to pain?,"Versteegen, Kimberley","['Veldhuijzen, D.S.', 'Leusden, J.W.R. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van de aanwezigheid van een aangewezen leider op 3 persoons groepsonderhandelingen,"Duchenne, Nick","['Steinel, W.', 'Mors, E. ter']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Parental sensitivity and verbalization as determinants of parent-reported child problem behavior: A prospective study,"Noordlander, Deborah","['Molen, M.J.W. van der', 'Miers, A.', 'Veek, S. van der']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['parenting', 'internalizing behaviour problems', 'externalizing behaviour problems', 'preschool children']"
The impact of educational programs on democratic norms and values,"Elskamp, Daan","['Kleistra, Y.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Mediating difference in a civilisational state: A study of performances of Bai culture in Dali Bai autonomous prefecture, people's republic of China","Olsen, John Alexander","['Pels, P.J.', 'Maaker, E. de']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Aggressive behaviour following social rejection as a function of bullying involvement,"Drenth, Nadieh","['Huffmeijer, R.', 'Bilo, J.E.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
"Geadopteerd en tevreden? Onderzoek of de factoren identiteit, gevoelens omtrent afgestaan en geadopteerd zijn, hulpverlening en discriminatie, samenhangen met de tevredenheid omtrent het leven van internationaal volwassen geadopteerden","Gagnard, Amanda Charlotte","['Smeets, D.J.H.', 'Meulen, G.R.B. ter']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De samenstelling van de demos en een hervorming van uti possidetis,"Vries, Matthijs Johannes de","['Oversloot, J.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Psychological interventions enhance medication adherence in people living with HIV: A meta-analysis of randomized controlled trails,"Spaan, Pascalle","['Luenen, S. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
"The counterintuitive effects of spoiling behavior: Tracing the peace process of mali, Africa; 2013-2015","Dempsey, Dafna","['Jentzsch, C.', 'Spirova, M.S.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"De relatie tussen sociale angst en depressie: Analyses over twee onafhankelijke populaties, onderverdeeld in verschillende leeftijdsgroepen","Peeters, Bart","['Harrewijn, A.', 'Molen, M.J.W. van der']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Social defeat, neighbourhood characteristics and mental health in immigrant youth: A multilevel approach","Broekhuizen, J.C.","['Vedder, P.H.', 'Veen, V.']",2016,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
Does locus of control mediate the relation between self-concept and prosocial behaviour in adolescence?,"Binnekamp, Jeffrey","['Spaans, J.P.', 'Peters, S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effects of mood and anxiety on itch sensitivity and skin response to the histamine-iontophoresis,"Jacobs, Lilliane","['Skvortsova, A.', 'Middendorp, H. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The impact of adult attachment style on social rejection sensitivity,"Visser, Lorraine","['Moor, Bregtje Gunther', 'Burger, A.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Attachment', 'social rejection sensitivity']"
De uitbreiding van NGO-netwerken: Een toename of afname van invloed? Een vergelijkend onderzoek naar de klimaatonderhandelingen in Kyote en Parijs,"Koster, Benthe","['Kleistra, Y.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Caffeine and epilepsy: A systematic review with quantitative analyses,"Koert, Rick Reinier van","['Schuitema, I.', 'Schaefer, R.S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Caffeine', 'coffee', 'epilepsy', 'seizures', 'AEDs']"
Bringing up a daughter is like watering a neighbor's plant: The debates regarding female infanticide in India and how it operates in practice,"Verheul, Ásta B.W.","['Saptari Soetikno Slamet, R.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,"['Female infanticide', 'Sex selective reproduction', 'India']"
Welke karaktereigenschappen hebben invloed op het plaatsen van alcoholreferenties op Facebook?,"Dekker, Sophia","['Hendriks, H.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Overeenkomsten en verschillen anorexia en boulimia nervosa,"Leijen, Jamie","['Noordenbos, G.', 'Mouthaan, J.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Trauma self-help using an app: User patterns and user satisfaction of the SUPPORT Coach app,"Nooij, Rik","['Mouthaan, J.', 'Son, D.M.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['mhealth', 'PTSD', 'support', 'coach app', 'user patterns', 'user satisfaction']"
"Sanction busters in the post-Cold War environment: Did the the post-Cold War environment change the incentives for sanctions busters, and does a change in incentives affect the chances of success or failure of economic sanctions?","Weber, Fieke","['Irwin, G.A.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The influence of cognitive load on taste perception and preferences: Behavioral and neuroimaging findings,"Rösler, Inga K.","['Dillen, L.F. van', 'Steenbergen, H. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['Taste', 'perception', 'cognitive', 'load', 'fmri']"
Motivatie in het onderwijs: De invloed van de ideeën over de veranderlijkheid van intelligentie op de competentiegevoelens van leerlingen in het basisonderwijs,"Nguyen, Kim","['Stroet, K.F.A.', 'Koornneef, A.W.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Choosing partners for bilateral defense cooperation in Europe,"Beek, Floris van der","['Blarel, N.R.J.B.', 'Andeweg, R.B.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Maternal reflective functioning, sensitivity and stress: Research into the association between reflective functioning, sensitivity and psychoneuroendocrinological biomarkers of stress","Dijkstra, Judith","['Huijbregts, S.C.J.', 'Adrichem, D.S. van']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Peripheral BDNF levels and BDNF gene Val66 Met polymorphism in suicide: A meta-analysis,"Foley, Méabh","['Molendijk, M.L.', 'Schuitema, I.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Old age', 'anxiety', 'meta-analysis']"
