title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Het effect van een bedreigend geluid op de cognitieve prestatie: Invloed van het al dan niet hebben van controle over bedreiging,"Slabbers, Laura","['Steenbergen, H.', 'Steenbergen, L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Verwachtingen over mobiliteit: Een pilot survey onderzoek onder oudere automobilisten,"Noordam, Désanne","['Verschuur, W.L.G.', 'Poletiek, F.H.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Psychopathy and school engagement: The moderating effects of SES,"Harrijvan, Iris","['Vedder, P.H.', 'Geel, M. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Beheadings and burnings: An attractive proposal?: How Islamic State interests the population of nonviolent societies with 'spectacular violence',"Zoetekouw, Liz","['Ragazzi, F.P.S.M.', 'Vrousalis, N.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Cheating behavior in pre-adolescence: The influence of gender, intelligence and do-not-cheat instruction","Wederfoort, Anouschka","['Meulen, M. van der', 'Peters, S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The resistance to diversity policy: the influences of system justification and power,"Bieleman, Lisa","['Cramwinckel, F.M.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['system justification', 'power', 'diversity', 'diversity policies']"
Invloed van ouderlijke stress op gedragsproblemen bij kinderen met een extra X chromosoom,"Brantenaar, Shauni","['Rijn, S. van', 'Bouw, J.C.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"How does nature immersion affect pro-social behavior?: Developing a model relating environment, reflectiveness and pro-social behavior","Kossler, Julia Marie","['Staats, H.', 'Noordewier, M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Broaden-and-built theory', 'Emotions', 'Pro-social behaviour', 'reflectivness', 'Enviroment']"
Exploratory eye-tracking study of the CBM-maze: The role of distractors and English proficiency,"O'Shea, Sarah Jane","['Dijken, M.J. van', 'Mol, S.E.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Gedragsproblemen en taalproblemen bij kinderen met een extra X-chromosoom Onderzoek naar het verschil in internaliserende en externaliserende gedragsproblemen en taal tussen kinderen met een extra X-chromosoom en normaal ontwikkelende kinderen,"Wuijkhuijse, Anniek van","['Rijn, S. van', 'Bouw, N.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Taalvaardigheid en autistische kenmerken bij kinderen met een extra X chromosoom,"Posthuma, Manouk","['Rijn, S. van', 'Bouw, J.C.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Fundraising en framing: Hoe de framekeuze van het fundraising initiatief she decides tot stand kwam,"Jeurissen, Lisanne Julia","['Vonno, C.M.C. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Attacking unhealthy snacking of low-SES youths with a smartphone application to decrease the risk of overweight and obesity,"Maulenová, Kristýna","['Vaart, R. van der', 'Schakel, L.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Intervention', 'snacking', 'obesity', 'youths', 'low socioeconomic status']"
The effect of cue complexity on precision of auditorily cued movement and the effect of cognitive function,"Egmond, E.E.A. van","['Schaefer, R.S.', 'Habers, G.E.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['cued movement', 'cognitive function', 'movement rehabilitation']"
"Exploratie in een science museum: De voorspellende waarde van mindset, nieuwsgierigheid en aandacht bij kinderen voor exploratie in een science museum","Welbedacht, Merel","['Raijmakers, M.E.J.', 'Karlsson, A.K.J.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The influence of property rights and decision framing on the decision to costly reward in social dilemmas,"Vliet, Vera van","['Molenmaker, W.E.', 'Doesum, N.J. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Reward', 'Social dilemmas', 'Property', 'Distribution', 'Framing']"
De invloed van ander-bevestiging op de reactie op een morele-weigeraar en vervolggedrag,"Meij, Tim van der","['Cramwinckel, F.M.', 'Scheepers, D.T.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Beating overeating: Training inhibitory control to reduce food intake and food cue sensitivity,"Oomen, Danna","['Middendorp, H. van', 'Gebhardt, W.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['inhibitory control', 'food', 'eating behavior', 'inhibition training']"
"Obstacles, engagement strength, and negative value","Nieuwenhuis, Marlous","['Marguc, J.', 'Boezeman, E.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van een aandacht training met visuele jeukprikkels naar jeuk toe op de jeukgevoeligheid bij gezonde mensen,"Rikers, Bas","['Laarhoven, A.I.M. van', 'Schakel, L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Hoe weird is de evolutionaire psychologie? Een studie naar de generaliseerbaarheid van evolutionaire psychologie,"Glas, Lieske","['Pollet, T.', 'Staats, H.J.A.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Development and income inequality: Economic and human development in India and Brazil,"Redelijkheid, Pieter","['Coppenolle, B.K.S. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Het effect van non-invasieve nervus vagus stimulatie op pupilgrootte als index van noradrenerge activiteit,"Schepers, Emily","['Burger, A.M.', 'Overgaauw, S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"De relatie tussen voorkennis, leessnelheid en tekstbegrip","Vlootman, Shannon","['Tool, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Indiscriminate friendliness bij pleegzorg: Onderzoek naar indiscriminate friendliness bij jonge pleegkinderen in Nederland,"Jong, Niels de","['Schoemaker, N.K.', 'Alink, L.R.A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Tekstbegrip bij snellezen met RSVP: De invloed van het werkgeheugen en de ervaring met snellezen,"Hamming, Emma L.I.","['Bakker-van den Berg, A.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Using the predator and prey contest game to examine the influence of competitive behavior on prosocial behavior during the adolescence: A pilot study,"Fokkenrood, Masja","['Beijer, M.', 'Crone, E.A.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Estonia: Small state, big threats: Estonia’s strategies to improve cyber security","Trouw, Lisanne","['Veenendaal, W.P.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The effects of high vs. low social anxiety in females on the stimulus-preceding negativity during anticipation of social judgment,"McClelland, Brontë","['Molen, M.J.W. van der', 'Harrewijn, A.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,"['EEG', 'Feedback anticipation', 'Social anxiety', 'Social evaluation', 'Social judgment paradigm', 'Stimulus-preceding negativity']"
Perspectief nemen tijdens begrijpend lezen gedurende verschillende fasen van de puberteit,"Os, Luciënne van","['Pavias, M.', 'Broek, P. van den']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Het effect van een verhaalcontext op het oplossen van breukenopgaven en het verband met conceptuele breukenkennis,"Wesselo, A.M.","['Mostert, T.M.M.', 'Hickendorff, M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
‘Mafklapper’ of ‘Meneer de Politicus’?: Een onderzoek naar de aandacht voor de persoon van de politicus tijdens het slotdebat van 2017,"Schallenberg, Lisa","['Holsteyn, J.J.M.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De samenhang tussen slaapproblemen en gedragsproblemen bij kinderen met een psychiatrische stoornis en typisch ontwikkelende kinderen,"Rambonnet, Marjolein","['Heijden, K.B. van der', 'Vermeulen, M.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Executieve Functies en Rekenvaardigheid van Jongens en Meisjes in Groep Vijf,"Jong, Maïke de","['Chung, S.', 'Feijt, A.A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Social anxiety and self-other understanding: The relationship between social anxiety, self-focused attention and self-other integration","Paling, S.J.","['Bruijn, E.R.A.', 'Putman, P.L.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Moderator role of online peer victimization in the relationship between social anxiety and online interpretation bias in emerging adults,"Schenk, Eva Raquel","['Miers, A.C.', 'Molen, M.J.W. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['online interpretation bias', 'social anxiety', 'online peer victimization']"
Neuroticism as a possible mediator in the relationship between sleep quality and cortisol reactivity,"Tuncali, M.","['Leusden, J.W.R. van', 'Middendorp, H.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Emotional reviews: The role of negative emotions in usefulness evaluations,"Fontein, Maaike","['Lelieveld, G.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['interpersonal effects of emotions', 'electronic word-of-mouth', 'online reviews emotions']"
Sami identity representation and revitalization in Northern Norway,"Jong, Charlotte de","['Keurs, P.J. ter', 'Postma, M.A.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Chronic cancer-related fatigue: The effects of cognitive behavioral therapy on reducing post-cancer fatigue in clinical practice,"Santegoets, Marlijn","['Doef, M.P. van der', 'Verhoeven, C.J.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Cancer patients', 'Fatigue', 'Cognitive behavioral therapy']"
Predictions about mobility: A pilot study research among older drivers,"Lourens, Joanne","['Verschuur, W.L.G.', 'Poletiek, F.H.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The role of expectations in pain modulation: Health habits and pain modulation response,"Buijse, F.","['Veldhuijzen, D.S.', 'Schaefer, R.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Is eensnelle lezer ook een goede lezer,"Marino, N.","['Tool, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Attentional processing of itch: Attentional engagement and itch experience in healthy subjects,"Mensink, M.","['Laarhoven, A.I.M. van', 'Leusden, J.W.R. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['itch', 'attentional processing']"
Comprehension and memory for text: The effect of aging on recognition performance,"Ghani, Abdelkarim el","['Koornneef, A.W.', 'Bruïne, A. de']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
De invloed van snellezen op het begrijpen van een tekst,"Jansen, Babet","['Slim, T.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De invloed van voorkennis, de werkgeheugencapaciteit en de leeftijd van lezers op tekstbegrip tijdens snellezen","Hoogervorst, Ivy","['Slim, T.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Pesten en de dark triad: Een onderzoek naar genderverschillen in persoonlijkheidskenmerken en pestgedrag,"Luik, Sophie","['Geel, M. van', 'Zwaanswijk, W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Kwaliteit van leven van jongvolwassenen met hoog functionerend autisme: De rol van executieve functies, sociale competentie en sociale acceptatie","Hoogland, Fleur","['Rijn, S. van', 'Sonneville, L.M.J. de']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Het Klinefelter- en Trisomie X-syndroom: Het effect van omgevings- en kindkenmerken op het niveau van sociale angst,"Roeleveld, Melissa","['Rijn, S. van', 'Bouw, J.C.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Emotions based on motivational orientation of the regulatory focus theory and uncertainty and certainty about the future,"Altuntas, Ozan","['Marguc, J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
What teacher activities are identified as challenging according to the UMTM model and what are the roles of working experience and working hours?,"Zollanvari, Mariam","['Stroet, K.F.A.', 'Brabander, C.J. de']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Managing to self-manage negotiations: The absence of formal leadership and its effects on negotiation abilities,"Neville, Annabel","['Steinel, W.', 'Harinck, S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['negotiation', 'teams', 'leadership']"
Depressieve klachten bij vaders en moeders en rapportage van internaliserende problemen bij het kind,"Hooijman, Steffie","['Veen, R. van der', 'Woudstra, M.J.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The influence of inhibitory control and fearful temperament on cortisol and alpha amylase levels,"Roos, Ingeborg","['Huijbregts, S.C.J.', 'Adrichem, D.S. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Inspecting the relationship between fatigue and work experiences in patients with MS,"Schaijk, Malu van","['Hiele, K. van der', 'Gorp, D.A.M. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['multiple sclerosis', 'fatigue', 'work']"
Inspection of correct and incorrect choices when reading a CBM-Maze task in a foreign language,"Karali, Ioanna","['Espin, C.A.', 'Bosch, R.M. van den']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
De invloed van het hebben van een mentale aandoening: Verschillen in waarderingen tussen een mentale en lichamelijke gezondheidstoestand,"Zwaan, Lisette","['Edelaar-Peeters, Y.', 'Haringsma, R.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De implementatie van online cognitieve gedragstherapie bij medisch psychologen en revalidatiepsychologen: Een studie naar de overeenkomsten en verschillen tussen deze groepen,"Vries, Demi de","['Vaart, R. van der', 'Peerdeman, K.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Emotieregulatie en autisme kenmerken: Vergelijking tussen kinderen met een extra X chromosoom en kinderen met autisme,"Wijnands, Samantha","['Rijn, S. van', 'Bouw, N.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het effect van het format van een breukenopgave op de prestaties van leerlingen in de leeftijd van 10-15 jaar: Presteren leerlingen beter op kale breukenopgaven of op context breukenopgaven en is er een samenhang tussen leesbegrip en de prestaties op breukenopgaven?,"Wilbrink, Jedidja","['Mostert, T.M.M.', 'Hickendorff, M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Conditioning the effects of a stress management training to a neutral scent in healthy participants as measured by heart rate and skin conductance,"Uljee, N.M.P.","['Middendorp, H. van', 'Laarhoven, A.I.M. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Scent conditioning', 'Stress management training']"
The evolution of international human rights norms: From sexual orientation to gender identity,"Stroud, Philippa","['Zwart, F. de', 'Thomas, D.C.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"How spontaneous and instigated changes in job characteristics predict well-being, absenteeism and performance in employees with chronic headache disorders","Claeijs, M.A.","['Doef, M. van der', 'Hiele, K. van der', 'Schelvis, R.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['chronic headache disorders', 'work ability', 'psychosocial job characteristics']"
Feedback processing in early anxious and nonanxious adolescents,"Louwers, Karin","['Zanolie, C.K.K.', 'Groep, S. van de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Anxiety', 'Development', 'ERP', 'Feedback processing']"
Increasing local acceptance in wind farm siting through co-ownership and perceived control,"Hovens, Keya","['Cramwinckel, T.A.', 'Wit, A.P.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Examining boundary management profiles and how they affect psychological wellbeing,"Vernooij, Geertje","['Verhoeven, C.J.M.', 'Ploeg, M. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Boundary management', 'Segmentation preference', 'Well-being', 'Work-family conflict']"
Choosing the right tone in digital diplomacy,"Beelaerts van Blokland, Elisabeth","['Tromble, R.K.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Relationship between depressive sypmptoms and working memory capacity in borderline personality disorder patients,"Garcia, Maria","['Schuitema, I.', 'Krause-Utz, A.D.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Borderline personality disorder', 'Working memory']"
Starend lezen: Een onderzoek naar de invloed van woord-voor-woord tekstpresentatie op tekstbegrip,"Murris, Jeroen","['Tool, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Investigating the underlying mechanisms of the interplay between conflict processes and inhibitory control using transcutaneous vagus nerve stimulation,"Wel, Pauline van der","['Colzato, L.', 'Stock, A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Verwachtingen over mobiliteit: Een pilot survey onderzoek onder oudere automobilisten,"Doekhie, S.","['Verschuur, W.L.G.', 'Poletiek, F.H.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"De laatste troef uitspelen voor een gezonde leefstijl: De effecten van serious games op voedingsconsumptie, wanneer er gecontroleerd wordt voor stemming","Dekker, Eline","['Schakel, L.', 'Middendorp, H. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van tekstpresentatie op leessnelheid en tekstbegrip,"Lunteren, K. van","['Pavias, M.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De samenhang tussen de tevredenheid met de partnerrelatie en zelfeffectiviteit in het ouderschap bij aanstaande vaders en moeders,"Visser, Amber","['Mesman, J.', 'Branger, M.C.E.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Empathie bij vrouwen met een autisme spectrum stoornis (ASS),"Deuren, F.A. van","['Ketelaars, M.P.', 'Dekker, M.C.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
Wat is de rol van enerzijds endogene oxytocine en anderzijds exogene oxytocine in doneren bij jonge vrouwen,"Mogendorff, David Max","['Huffmeijer, R.', 'Alink, L.R.A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Music & movement: Evaluating mechanisms thought to underlie increases in motor learning with the use of auditory cues,"Eikelboom, Femke Nanne Maria","['Schaefer, R.S.', 'Veldhuijzen, D.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Een knagend geweten?,"Griend, Eva van der","['Cramwinckel, F.M.', 'Scheepers, D.T.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Doet fouten maken pijn?: Onderzoek naar de relatie tussen post-error-slowing en pijntolerantie,"Wit, Sophia","['Bruijn, E.R.A. de', 'Beurs, E. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Alcohol consumption as a mediator between chronotype and sleep quality,"Doğan, Makbûle","['Berg, J.F. van den', 'Bruijn, E.R.A. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Episodic and thematic framing of the refugee crisis in 2015,"Dijk, Jaimy van","['Meffert, M.F.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The effects of bullying on psychopathology and the moderating role of coping,"Zanddijk, D.L.","['Kraaij, V.', 'Koenders, M.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Bullying', 'Psychopathology', 'Coping']"
"Het verhaal achter keurmerken: Een antropologische bespreking van verbeelding, het maken van sociale nabijheid en celebrization bij keurmerkorganisaties","Geldorp, Lisa","['Janssens, F.', 'Pijpers, R.J.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Het verschil tussen yoga en pilates op het gebied van stress,"Jongert, Anouk","['Haringsma, R.', 'Mouthaan, J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Betekent snellezen ook snel begrijpen?,"Holkers, Robert","['Slim, T.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De relatie van werkgeheugen met en de invloed van voorkennis op tekstbegrip,"Kansen, Linda","['Slim, T.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Risky decision making in adolescents with attention/hyperactivity problems and internalising problems,"Eltringham, Emma","['Schuitema, I.', 'Zedlitz, A.M.E.E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['IOWA', 'Adolescents', 'ADHD']"
Prosocial behavior during social exclusion: Influence of participant/victim gender in the empathy-dictator game in childhood and adolescence,"Best, Sanne de","['Overgaauw, S.', 'Burger, A.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Conflicting moralities in Greek austerity: An inquiry into neoliberalism and democracy,"Edelmann, Laura","['Mepschen, P.J.H.', 'Westmoreland, M.R.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Will how I deal with adversity influence whether I give up on my goal or not?,"Mc Nulty, Megan","['Marguc, J.', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Schröder and Merkel: Why Germany’s foreign policy behaviour in the UN security council changed,"Kloos, Remi","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Neuroplastic effects of pregnancy on the hippocampal subregions: An MRI study,"Geest, Anouk van der","['Hoekzema, E.A.', 'Burke, S.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Effects of types of compliment and cultural background on people’s reaction and subsequent compliment on creative performance,"Quamila, Nadira","['Harinck, S.', 'Shafa, S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"To pay or not to Pay: Health, willingness to pay and income -­ is there a relationship?","Renet, K.M.","['Edelaar-Peeters, Y.', 'Kunst, L.E.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Sexual prejudice: The predictive value of the Dutch scale for sexual and gender prejudice on prejudiced behavior,"Wissen, Emma van","['Cramwinckel, F.M.', 'Scheepers, D.T.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The politics of safeguarding foreign whistleblowers: Examining Ecuador's dicision to grant diplomatic asylum to Julian Assange,"Mathews, David","['Blarel, N.R.J.B.', 'Spirova, M.S.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Invloed van capaciteiten op tekstbegrip tijdens het snellezen,"Breedveld, Esther B.","['Bakker-van den Berg, A.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Voorspelt drukte in huis de mate van sensitiviteit van de ouder?,"Tessa, Cornelissen","['Visser, I.', 'Euser, S.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The purpose of the concept of learning potential: The relation between learning potential and intellectual functioning,"Haan, Renske de","['Verbeek, J.', 'Resing, W.C.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,"['Learning potential', 'Intellectual functioning']"
