title,author,supervisors,date,faculty,program,type,language,abstract,keywords
De bijdrage van de taakverdeling tussen vaders en moeders en de tevredenheid over de taakverdeling aan het stressniveau van vaders en moeders,"Hoogenboom, Carolien","['Alink, L.R.A.', 'Andeweg, S.M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Invloed van bekendheid op stigmatisering bij het aangaan van een sociale relatie bij verslaving,"Moort, Floortje van","['Molendijk, M.L.', 'Jans, L.A.W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"De relatie tussen disciplineringsstrategie van ouders en gedragsregulatie van kinderen, en de invloed van het temperament van het kind op deze relatie","Bodewes, Imke","['Kolijn, L.', 'Bosdriesz, J.R.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Trust game with unexpected outcomes and asymmetric information,"Fastenau, Jelle","['Schutter, M.', 'Kwaadsteniet, E.W. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['trust', 'trustworthiness', 'trust game', 'information asymmetry']"
De invloed van response shift op de kwaliteit van leven van patiënten met kanker,"Toehpah, Soesja","['Verdam, M.G.E.', 'Bakk, Z.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Dynamic testing: The impact of cognitive ability,"Roeleveld, Arja","['Veerbeek, J.', 'Resing, W.C.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De subjectieve kwaliteit van leven van mensen met een ontwikkelingsstoornis: De modererende rol van sociaal functioneren in verschillen in subjectieve kwaliteit van leven van mensen met autismespectrumstoornissen en disruptieve stoornissen,"Lieffering, L.","['Vermeulen, M.C.M.', 'Barneveld, P.S.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Kleuters en het alfabet: Leren kijken naar letters,"Bodenstaff, J.C.A.","['Sikkema-de Jong, T.M.', 'Swart, E.K.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"National role conceptions, leadership styles, and foreign policy change: Brazil’s voting behavior on human rights resolutions in the general assembly","Seeters, Annemijn van","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De strijd voor een civil society: Het spanningsveld tussen'civil society' en autochtonie in Afrika,"Kuilboer, Tes","['Jansen, J.A.M.M.', 'Verheijen, J.P.E.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,"['civil society', 'autochtonie', 'Ivoorkust', 'Kameroen', 'Benkali']"
"Kindermishandeling in een huishouden van Jan Steen: Een onderzoek naar de samenhang tussen chaos in de jeugd, chaos in de huidige thuisomgeving en het risico op lichamelijke kindermishandeling","Craats, Carolien van der","['Alink, L.R.A.', 'Prevoo, M.J.L.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Risk and protective factors for inpatient youth violence: The predictive value of the SAVRY and the SAPROF-YV in youth with and without a psychiatric disorder,"Scholten, D.","['Ly, V.', 'Giezen, A.E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Youth violence', 'Risk factors', 'Protective factors']"
De invloed van het werkgeheugen en leessnelheid op tekstbegrip,"Schrier, Mirjam","['Bruine, A. de', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De invloed van voorkennis en het werkgeheugen op tekstbegrip bij traditioneel lezen en woord voor woord lezen,"Botman, Sterre","['Bakker, A.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
How belief systems and the responsibility to protect influenced Obama’s policy in Syria,"Roelevink, Richard","['Bakker, F.E.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Is there a difference between VMBO-, HAVO- and VWO- students with regard to the amount of prosocial behavior they display?","Geest, Marleen van der","['Groep, S.W. van de', 'Burke, S.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Kwaliteit van leven bij jongvolwassenen met een autismespectrumstoornis: Samenhang met intelligentie en executief functioneren,"Faber, Arnoud","['Ziermans, T.', 'Dijkhuis, R.R.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"False memory and source monitoring in innocent, naive and strategic suspects of crime. An experimental simulation study","Pelamonia, Chiara","['Poletiek, F.H.', 'Band, G.P.H.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['false memory', 'source memory', 'recognition test']"
The effects of acute stress on persistence: A comparison of controllable and uncontrollable setbacks,"Hutten, J.C.","['Ly, V.', 'Tollenaar, M.S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Prosocial behavior and social class: How does social class shape prosociality during real social interactions?,"Lammers, Eva","['Doesum, N. van', 'Molenmaker, W.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Prosocial behaviour', 'Social class']"
The effect of lifestyle intervention on cognitive performance in the elderly: Preliminary results of a cognitive decline intervention in older adults through brain training games,"Chan, Irene","['Olfers, K.J.F.', 'Band, G.P.H.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['aging', 'cognition', 'training', 'gaming']"
An affinity for fibbing: Rule-following preference as a predictor of dishonest behavior,"Coburn, Kelsey L.","['Gross, J.A.J.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Cognitieve flexibiliteit en leesbegrip: Het belang van executieve functies,"Roon, Suzanne van","['Mol, S.E.', 'Chung, S.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The influence of hydrocortisone conditioning on salivary cortisol and negative affect in response to psychosocial stress,"Goes, Michelle van der","['Tekampe, J.', 'Vaart, R. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Reading with RSVP: comprehension, working memory and prior knowledge","Shen, Jinfeng","['Tool, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Fluïde gender identiteiten in Thailand en de invloed van globalisering,"Kennedy, Kiara","['Rana, J.', 'Saptari, R.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,"['gender', 'globalisering', 'Thailand', 'boeddhisme']"
Stichting Piezo Zoetermeer: Een onderzoek naar de ervaren effectiviteit van de Piëzo methodiek,"Brugmans, Sabina","['Rana, J.', 'Luning, S.W.J.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,nl,,
Zowel een extreme als een niet extreme mismatch tussen de verwachting en de ervaring geeft een assimilatie effect: Een onderzoek naar het effect van extremiteit van de verwachting op de beoordeling van geluid,"Poelen, Rachelle","['Jepma, M.', 'Steenbergen, L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Macht en risico: De invloed van persoonsvariabelen,"Soeterbroek, Eefje","['Scheepers, D.T.', 'Lee, R.A. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Kan je persoonlijkheid de kans op creativiteit vergroten?,"Knoester, Irene","['Bocanegra, B.R.', 'Sjoerds, Z.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Hartslag tijdens een publieke spreektaak: Een onderzoek naar endofenotypes van sociale angst,"Elteren, Kenny van","['Harrewijn, A.', 'Molen, M.J.W. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The impact of financial stress on Iowa Gambling Task performance,"Buabang, Eike Kofi","['Dijk, W. van', 'Stallen, M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['financial stress', 'Iowa Gambling Task']"
Broaden the bright side of brooding: State orientation increases attributing behavior to the self,"Eeden, Lily van","['Dijk, E. van', 'Lelieveld, G.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Action orientation', 'State orientation', 'Attributions', 'Emotions']"
De invloed van neuroticisme op het cpm-effect: Verschillend voor gender?,"Rombout, Ilana","['Veldhuijzen, D.S.', 'Schaefer, R.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Autonomic function, body mass index, and inhibitory control: Investigating parasympathetic nervous system activity as mediator in the relation between BMI and inhibitory control","Keytel, Brandon","['Steenbergen, L.', 'Lippelt, D.P.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Compositionaliteit van taal-labels en de invloed op categorisatie van objecten,"Doho, Franck","['Velde, M. van de', 'Verschuur, W.L.G.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De kracht van een positief zelfbeeld: Onderzoek naar het effect van het zelfbeeld en intelligentie op het creatief probleemoplossend vermogen,"Oppelaar, Evelien","['Bocanegra, B.R.', 'Sjoerds, Z.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Het verband tussen verveling, negatief affect en twee verschillende typen uitstelgedrag onder groep acht leerlingen","Vianen, M.T. van","['Hickendorff, M.', 'Kouwenhoven, C.S.F.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"The perception of social relationships in bipolar disorder patients and their significant others: A pilot study on the usefulness of a screening questionnaire for relationship quality, social support and caregiver burden","Munck, S.S. de","['Koenders, M.A.', 'Guicherit-Dicke, J.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Het verband tussen werkgeheugen, geslacht en tekstbegrip","Kruit, Miranda A.","['Slim, T.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Comparing attentional bias to pain- and itch related information in healthy participants,"Dobbinga, Sjoerd","['Laarhoven, A.I.M. van', 'Schakel, L.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Attentional bias', 'Pain', 'Itch']"
"The socialisation of the African Union's norms: Case studies of Gabon, Congo and Cabo Verde","Mobou, Leslie Sandra Kengne Kamga","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Een observatie-instrument voor het meten van leerkrachtinstructies gericht op flexibel en adaptief rekenstrategiegebruik door basisschoolleerlingen,"Witt, Anne","['Hickendorff, M.', 'Mouw, J.M.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Perceptions of costless third-party punishment,"Rácz, György","['Dijk, E. van', 'Molenmaker, W.E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['punishment', 'reputation']"
Verschil in adaptieve strategiekeuze tussen jongens en meisjes bij aftrekopgaven tot 1000,"Halling, Marieke","['Hickendorff, M.', 'Bakker-van den Berg, A.S. van den']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De invloed van tekstpresentatie, werkgeheugen en voorkennis op tekstbegrip","Jong, Mieke A. de","['Slim, T.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Straight and gay intergroup interactions and anxiety over sexual orientation misclassification,"Donnelly, Michael Sean","['Scheepers, D.T.', 'Toorn, J.M. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['gay straight interactions', 'threat', 'psychophysiology', 'homophobia']"
Modereert geslacht de relatie tussen psychopathische trekken en pestgedrag bij jongeren op het MBO?,"Sturm, Rosanne","['Geel, M. van', 'Vedder, P.H.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Fidel and Raúl Castro’s ideological influence on foreign policy in reaction to the U.S. trade embargo,"Padmos, Rick","['Bakker, F.E.', 'Thomas, D.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The effects of familiar music on cognition in healthy elderly,"Nolet, Feya","['Schaefer, R.S.', 'Ham, C.J.M. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['music perception', 'aging', 'cognitive function']"
Power and risk-taking: The influence of power construal and abstract versus concrete processing,"Es, Lisa van","['Scheepers, D.T.', 'Cramwinckel, F.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['power', 'risk-taking']"
Leiderschap en het volunteer’s dilemma: Het effect van leiderschap op groepsbeslissingen binnen een volunteer’s dilemma,"Ouden, Ward den","['Kwaadsteniet, E.W. de', 'Molenmaker, W.E.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Tax behaviour facing defaults: Omission versus commission situations,"Tersteeg, Tim","['Dijk, W. van', 'Dijk, E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['tax returns', 'omission', 'commission']"
"When goals conflict, what do you value? Combining regulatory engagement and goal systems perspectives","Sauer, Vanessa","['Marguc, Janina', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Poor sleep and affective reactivity to acute psychosocial and physical stress,"Thomander, Linnea","['Manai, M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The gender gap in voting behaviour in the European Parliament: A quantitative analysis on the influence of social modernization on the gender gap in voting behaviour of members of the European parliament,"Çakirer, E.","['Louwerse, T.P.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The interpersonal effects of four negatively-valenced emotions communicated in an online review,"Scheepmaker, Marieke","['Lelieveld, G.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De samenhang tussen cognitieve flexibiliteit en schoolprestaties,"Faber, Julia","['Jolles, D.D.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De relatie tussen leeftijd en kijkduur naar gezichten en lichamen van slachtoffers in complexe sociale situaties bij kinderen en adolescenten,"Verhoeks, Esmee","['Jans, L.A.W.', 'Molendijk, M.L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Pregnancy-related anxiety and partner relationship quality with social support as a moderator,"Weeseman, Yvonne","['Alink, L.R.A.', 'Smeets, D.J.H.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Effects of the Mediterranean diet on age-associated cognitive decline: A meta-analysis,"Szabo, E.","['Molendijk, M.L.', 'Antypa, N.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Diet', 'Cognitive decline', 'Meta-analysis']"
The impact of colours of football outfits on perceived fouls of referees,"Os, Tim van","['Steinel, W.', 'Molenmaker, W.E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['colour: aggression', 'foul']"
The effect of an ambiguous situation on the influence of social revenge norms on revenge intentions,"Fransen, Evelijn","['Seip, E.C.', 'Dijk, W. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['consumer revenge', 'social norm']"
The relation between mild traumatic brain injury and fatigue,"IJpelaar, W.A.C.M.","['Schuitema, I.', 'Habers, G.E.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The influence of gender and empathy on sharing with different interaction partners in adolescence,"Helden, Anouk van","['Schreuders, E.', 'Zanolie, C.K.K.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Peer relationships', 'Adolescence', 'Prosocial behavior', 'Gender']"
Verantwoordelijkheidsgevoel en mentale stoornissen: Samenhang in Amerikaanse literatuur,"Willems, Alex","['Rooij, M.J. de', 'Dechesne, M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De burgemeester: Het afleggen van verantwoordelijkheid bij het handhaven van de openbare orde en veiligheid,"Laan, Eline van der","['Oversloot, J.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
"De invloed van ‘happy productive-worker’ overtuiging op de werkprestatiebeoordeling: Heeft werktevredenheid van de werknemer invloed op de beoordeling van de werkprestatie, als de beoordelaar een “happy productive-worker” overtuiging heeft?’","Gulmus, Asli","['Molenmaker, W.E.', 'Kwaadsteniet, E.W. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The tragedy of anticommons: Profits & trophies,"Dionysis, Symeon","['Kwaadsteniet, E.W. de', 'Dijk, E.van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['anticommons', 'profitability', 'trophy effect', 'intellectual property']"
"The association between emotion dysregulation, heart rate variability, and adverse childhood trauma in borderline personality disorder: A moderation study","Nellessen, Anna","['Krause-Utz, A.D.', 'Hamstra, D.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Angst en stress tijdens de zwangerschap en angst, stress en agressief gedrag bij kinderen van 30 maanden","Rooij, Nadine de","['Huijbregts, S.C.J.', 'Adrichem, D.S. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Genderstereotypen in gezinnen met jonge kinderen: Het verband tussen enerzijds genderstereotypen van ouders en anderzijdsgenderstereotypen en gender conform gedrag van het kind,"Os, Lola van","['Pol, L. van der', 'Vries, E.E.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Do teasers work?: The effect of curiosity induction on video evaluation,"Stibbe, Danielle","['Noordewier, M.K.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Between God and the public: The role of religion on the behavior of national states in EU migration policy making,"Mackloet, Michael","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Grootmachten en afschrikking: Een empirisch onderzoek naar de relatie tussen grootmachten en afschrikking,"Terpstra, Djairo","['Pellikaan, H.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Het executief functioneren en externaliserend probleemgedrag: Bij jongeren met en zonder een licht verstandelijke beperking,"Hagen, Eefke","['Adrichem, D.S. van', 'Huijbregts, S.C.J.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Sensitief disciplineren door pleegouders: Relaties tussen attitude en daadwerkelijk handelen,"Charlotte, Kors","['Vermeer, H.', 'Voort, A. van der']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Pesten, schoolbetrokkenheid en sociaaleconomische status: Een onderzoek naar slachtoffers van pestgedrag","Schutjes, Eveline","['Vedder, P.H.', 'Geel, M. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The impact of coverage on Twitter on the public reaction: A research to the impact of the coverage of Israel and Palestine on Twitter on the public reaction during the Israel-Palestine conflict in the summer of 2014,"Straalen, Gerrit van","['Tromble, R.K.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Significante voorspellers uit de thuisomgeving op ontluikende geletterdheid,"Liempt, M.C.B. van","['Sikkema-de Jong, T.M.', 'Guda, M.C.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The motives behind altruism: can helping behaviour be better predicted by egoistic or altruistic forces?,"Bigazzi, Marianna","['Sellaro, Roberta', 'Prochazkova, Eliska']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"The effects of differential amount of information on curiosity, affect and post resolution target evaluation","Southam, Kate","['Noordewier, M.K.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Verantwoordelijkheidsgevoel bij omkeerbare beslissingen: self-credit of self-blame?,"Boom, Daan","['Bullens, L.', 'Noordewier, M.K.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The relation between self-esteem and shame in children with and without developmental language disorder,"Schoenmaker, Joyce","['Bedem, N. van den', 'Mulder, H.N.M. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Doen fouten pijn?: Onderzoek naar de relatie tussen de gevoeligheid voor fouten en pijntolerantie,"Vlug, Niki","['Bruijn, E.R.A. de', 'Beurs, E. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Chronotype, alcoholgebruik en depressieve klachten bij studenten","Leeuw, Mirjam de","['Berg, J.F. van den', 'Bruijn, E. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Evaluating the performance of various latent class model estimators in the presence of direct effects,"Laar, Saskia van","['Bakk, Z.', 'Rooij, M. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Latent class analysis', 'Direct effect', 'Stepwin approaches']"
Sleep quality and depressive symptoms,"Heuvel, Suzanne van den","['Antypa, N.', 'Krause-Utz, A.D.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Re-framing SS Mendi: Curating and commemorating a missing memory in South Africa,"Holm, Susanne","['Westmoreland, M.R.', 'Bähre, E.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Paying to punish: The willingness to punish violators at own costs,"Munk, Koen","['Dijk, E. van', 'Molenmaker, W.E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['punishment', 'reputation']"
Predicting success of compellence: a study of international conflict measures as predictors of compellence,"Heijnen, Marlijn","['Pellikaan, H.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Het verband tussen perfectionisme en passief en actief uitstelgedrag,"Nagtegaal, Mara","['Hickendorff, M.', 'Kouwenhoven, C.S.F.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Could state-oriented individuals benefit from their external sensitivity?: The differences between state- and action-orientation on attribution in both positive and negative situations,"Asbeck, Fleur van","['Dijk, E. van', 'Lelieveld, G.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Action orientation', 'State orientation', 'Attributions', 'Emotions']"
Experience Sampling Method (ESM): Examining the predictors of questionnaire completion in patients experiencing psychotic symptoms across two studies,"Goederen, M.F.E. de","['Ly, V.', 'Giezen, A.E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Distractibility by emotional social cues in borderline personality disorder: The role of rejection sensitivity and childhood trauma,"Kyrgiou, A.I.","['Krause-Utz, A.', 'Molendijk, M.L.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
How do different ways of dealing with adversity influence value and creativity?,"Timmer, Giulia M.C.","['Marguc, J.', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
