title,author,supervisors,date,faculty,program,type,language,abstract,keywords
De invloed van harm en loss aversion op coöperatie binnen sociale dilemma's,"Hoogenboom, Sterre","['Molenmaker, W.', 'Kwaadsteniet, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Invloed van perspectief nemen op sociaal mindful gedrag in de adolescentie,"Beishuizen, Maryse","['Groep, S. van de', 'Hoekzema, E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Differentiatie bij Begrijpend Lezen: Hoe leerkrachten in het basisonderwijs differentiatie vormgeven bbegrijpend lezen en hun overwegingen daarbijij,"Jansen van Rosendaal, Brechtje","['Denessen, Eddie', 'Broek, Paul van den']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Werkgeheugencapaciteit: Werkgeheugencapaciteit: verband met leeftijd, geslacht en opleidingsniveau","Meer, Manon van der","['Bruïne, Amy de', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Onduidelijkheden in de relatie van self-disclosure met sociale angst en leeftijd bij adolescenten,"Verberg, Michèle","['Bos, E. van den', 'Klapwijk, E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van leesmedium en tekstopmaak op tekstbegrip bij beginnende lezers,"Vaalburg, Eveline","['Bansi, S.D.', 'Koornneef, A.W.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"The European Commission and European 'energy security:' The 'energy security, solidarity and trust ' -dimension of the Energy Union","Groen, Sandra in 't","['Pomorska, K.', 'Boin, A.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Childhood sexual abuse and substance abuse as predictors for the development of self-harm behaviors,"Drees, Pia","['Krause-Utz, A.', 'Antypa, N.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De relatie tussen psychopathie kenmerken en de error-related negativity (ERN) na fouten in een sociale en niet-sociale context,"Mekking, Merian","['Bruijn, E.R.A.', 'Hamstra, D.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Adolescents disclosing personal information to peers: The impact of parent support and social anxiety,"Otto, Nikki","['Bos, E. van den', 'Klapwijk, E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Comparing privateering and private military companies,"Hortensius, Derk","['Vergerio, C.', 'Tromble, R.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Pestslachtofferschap, geslacht & gedragsproblematiek: De relatie tussen pestslachtofferschap en gedragsproblematieken de modererende rol van geslacht","Hazen, Anouk","['Vedder, Paul', 'Geel, Mitch van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Rekenprestaties van leerlingen op de basisschool: Een literatuurstudie naar de samenhang tussen de pedagogische vakinhoudelijke kennis van de leerkracht, de pedagogische vakinhoudelijke overtuiging van de leerkracht en het rekenbeleid van de school enerzijds en de rekenprestaties van basisschoolleerlingen anderzijds","Lachmansingh, S.K.","['Hickendorff, Marian', 'Leijenhorst, Linda van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Openheid voor diversiteit in een organisatie: Zorgt het ervoor dat werknemers zich meer verbonden voelen en vereenzelvigen met de organisatie, bij de organisatie willen blijven werken, en de organisatie willen aanraden als een goede werkgever","Scheffer-van Urk, Maja","['Boezeman, E.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The relationship between state anxiety and mood and the placebo effect,"Los, Kiki","['Skvortsova, A.', 'Veldhuijzen, D.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Het effect van priming op het volunteer's dilemma,"Willigen, Mariska van","['Kwaadsteniet, E. de', 'Molenmaker, W.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
A randomized controlled trial to compare the effectiveness of mindfulness-based cognitive therapy to treatment-as-usual in treatment-resistant anxiety disorder patients,"Phelan, D.","['Jans, L.A.W.', 'Putman, P.L.J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['mindfulness-based cognitive therapy', 'anxiety', 'treatment resistant anxiety', 'treatment-as-usual']"
Treatment motivation as a moderator of experienced symptom severity and treatment outcome for adolescents in mental health care,"Twigt, N.G.F.","['Giezen, A.E. van', 'Antypa, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"'Nu even niet storen, ik heb het zelf ook druk:' De relatie tussen sociale steun, werk- en tijdsdruk en bevlogenheid bij docenten in het voortgezet onderwijs","Bastiaan, Gabriëlle","['Wijn, A.N. de', 'Ham, C.J.M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Hazard perception in alzheimer’s disease: The role of working memory capacity and driving experience,"Postma, Roy","['Nijboer, F.', 'Peerdeman, K.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['hazard perception', 'alzheimer disease', 'working memory']"
Het verband tussen schizotypische kenmerken en executieve functies bij jeugdigen met een extra X chromosoom,"Bakker, Marjolein","['Nibbering, Nikki', 'Rijn, Sophie van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
A chabot with interpersonal communication recognition: determine the position on Leary's rose after automatic text analyzation,"Visser, Gerard","['Haazebroek, Pascal', 'Kleijn, Roy de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Explaining differences in whether social change is seen as a threat,"Lenoir, Maaike","['Scheepers, D.T.', 'Pliskin, R.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Stress & cognitive performance: Acute effects of 40 mg hydrocortisone and individual differences in trait attentional control,"Massumi, Aria","['Putman, P.', 'Sieh, D.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Summer in the city of eternal spring: The surprising succes of social urbanism in Medellín, Colombia","Verbroekken, S.D.D.","['Zwart, F. de', 'Jentzsch, C.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Jonge kinderen in de digitale wereld: De samenhang tussen schermtijd en numerieke vaardigheden van 3- en 4-jarige kinderen, en de voorspellende rol van de ouder","Bosch, Vera","['Swart, E.K.', 'Sikkema-de Jong, T.M.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"The effects of social rejection vs. acceptance on social decision-making, and the moderating effects of fear of negative evaluation","Bok, Silke de","['Ly, V.', 'Sieh, D.S.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['social acceptance', 'social rejection', 'social decision-making', 'fear of negative evaluation']"
Aggression regulation in the dlPFC after negative social feedback: Does gender matter?,"Hamdioui, Imane el","['Bulk, B.G. van den', 'Alink, L.R.A.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Predicting conservation behavior: The role of a sense of connection to animals and place attachment to the zoo,"Jahn, Svenja","['Staats, H.J.A.M.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The influence of first-degree family history on gray matter atrophy and cognitive performance in Alzheimer’s disease: A clinical profile,"Klekamp, Sophie","['Schuitema, I.', 'Nijboer, F.', 'Papma, J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The price tag of moral superiority: Willingness to pay for ethical products after appealing to moral superiority,"Loomans, Oscar","['Pliskin, R.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Psychometric properties of the Turkish outcome Questionnaire-45 for Immigrants in Western Europe,"Delikaya, Sinem","['Does, W. van der', 'Garnefski, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['outcome', 'ROM', 'reliability', 'factor structure', 'OQ-45']"
Are deficits in emotional processing associated with the evening chronotype?,"Waziri, Nangialai","['Antypa, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Openheid voor diversiteit van de organisatie: En de werkbeleving en verloop intenties van werknemers,"Campfens, Jonne","['Boezeman, E.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effect of different types of meditation on moral decision-making,"Neste, Florine van den","['Sellaro, R.', 'Kret, M.E.', 'Du, X.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van stigmatisatie op de therapietrouw van patiënten met chronische huidaandoeningen: Onderzoek naar de rol van de dokter-patiënt relatie op de effecten van stigmatisatie en therapietrouw bij patiënten met chronische huidaandoeningen,"Jager, Suzanne de","['Schakel, L.', 'Brosschot, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Talking about the elephant in the room: Addressing other visitors' feeding behaviour in zoos,"Schoots, Michèle","['Staats, H.J.A.M.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Does auditory imagery ability predict cue dependence in music-supported motor learning?,"Hamilton, Ayesha","['Schaefer, R.S.', 'Ham, C.J.M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Analyse van de effectiviteit van het Amerikaanse afschrikkingsbeleid ten opzichte van Irak,"Siccema, Steven","['Pellikaan, H.', 'Mansvelt Beck, F.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Het verschil tussen regulier geschoolde leerkrachten en academisch geschoolde leerkrachten in de mate waarin zij onderzoeksmatig werken,"Wolf, Myrthe","['Paridon, Y. van', 'Stroet, K.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Emotion recognition in Taiwanese and Dutch children aged three to eight: An eye-tracking study,"Penfornis, Kristell","['Li, B.', 'Bos, E. van den']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Constructing a circular economy: An anthropological approach,"Pawsey, Josephine","['Kripe, Z.', 'Maaker, E. de']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"Affect labelen en depressie: Relatie tussen depressieve symptomen, affect labelen en empathie onder vrienden","Folkers, Irene","['Klapwijk, E.', 'Li, B.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Is self-esteem associated with receiving online feedback and explained by an interpretation bias?,"Geers, Claire","['Miers, A.', 'Molen, M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['emerging adulthood', 'interpretation bias', 'online feedback', 'self-esteem', 'social media']"
Het verband tussen sociale angst en perspectiefname bij kinderen met een extra X-chromosoom,"Jongh, Jacoline de","['Rijn, Sophie van', 'Bouw, Nienke']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Is er een verschil in affectlabiliteit gedurende de menses of de onttrekkingsbloeding?,"Mallien, Tara","['Edelaar, Y.', 'Hamstra, D.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Digitale prentenboeken en de Viertakt: het effect op de woordenschat en het fonologisch bewustzijn,"Padlina, Angela E.F.","['Dijken, Marianne van', 'Mol, S.E.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het volunteer's dilemma: Hebben priming en stemming invloed op de keuzes binnen een volunteer's dilemma?,"Frommé, Julie","['Kwaadsteniet, E.W. de', 'Molenmaker, W.E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Individualism, cooperation and punishment: The role of individual problem solving in public goods dilemmas","Zwaanenburg, Zoë Louise","['Gross, J.A.J.', 'Dreu, C.K.W. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van verschillende tekstpresentaties op leesbegrip bij beginnende lezers,"Eerhard, Bianca","['Bansi, S.D.', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Small state seeking security: Why some small states join NATO and others do not,"Kivits, Pieter","['Veenendaal, W.', 'Pellikaan, H.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"The bi-directional effects of maternal feeding practices, breastfeeding and picky eating","Oemraw, Stacey","['Veek, S. van der', 'Blöte, A.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['infants', 'parenting', 'feeding styles', 'picky eating']"
"Internaliserend probleemgedrag, geslacht en slachtofferschap van cyberpesten:Een onderzoek naar slachtofferschap bij cyberpesten","Bongers, Nelleke","['Vedder, Paul', 'Geel, Mitch van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Understanding MOOC completion in Dutch civil workers: Using the theory of planned behavior and self determination theory to identify predictors of TalentSpiegel completion,"Koppert, Abel","['Steensma, H.O.', 'Putten, M. van', 'Feyter, M. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Hebben de factoren leeftijd en jaargroep invloed op het aanpassen van het Natuurwetenschappelijke Concept Balans,"Manintveld, Lisanne","['Slim, Tessa', 'Schaik, Johanna van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De associatie tussen risicostatus en gedragsproblematiek bij jonge kinderen: De rol van ouder-kind interactie en temperament,"Gaasbeek, Jette","['Nibbering, Nikki', 'Sonneville, LM.J. de']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Invloed van interrupties op tekstbegrip en werkgeheuden: Wat is de invloed van interrupties op tekstbegrip en wat is hierbij de rol van het werkgeheugen?,"Sluijs, T. van","['Moort, Marloes van', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Do not worry about work stress - Effectiveness of a smartphone based worry-reduction training on stressed workers,"Alford, Sarah","['Brosschot, J.', 'Doef, M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Complex trauma, complexe zorg? Is er na een half jaar behandeling een verandering zichtbaar in de gedragsproblemen van kinderen met complex trauma en de opvoedingsbelasting van hun opvoeder?","Poot, Danielle","['Alink, Lenneke', 'Ramlal, Rekha']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Invloed van geslacht en leeftijd op ruimtelijke capaciteiten,"Groot, Sade","['Ham, I. van der', 'Wijn, N. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Dog...no...lion!: The development of semantic interference and its dependence on reading ability,"Durville, Dorieke","['Boelens, H.H.', 'Blöte, A.W.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The mediating role of hopelessness and rumination in the relationship between insomnia and suicidal ideation,"Eleftheriadou, Kyriaki","['Antypa, N.', 'Sieh, D.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Insomnia', 'Suicidal ideation', 'Hopelessness', 'Rumination']"
Hardhandig ouderschap en de reactie op het huilgeluid van zuigelingen: Een onderzoek naar de relatie tussen ervaring met hardhandig ouderschap in de jeugd en excessievehandgripkracht in reactie op huilgeluiden van zuigelingen bij aanstaande vaders,"Houben, J.P.M.","['Dijk, Kim van', ""Veer, Anna van 't""]",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"A new openness to diversity screener: Predictive value, construct validity and predictive validity","Snieder, Marjolein","['Boezeman, E.', 'Toorn, J. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['diversity', 'inclusion', 'screenen']"
Territoriale integriteit tegenover het recht op zelfbeschikking in Catalonië,"Lemkes, Judith","['Oversloot, J.', 'Meijerink, F.G.J.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Hardop voorlezen en tekstbegrip: Welke invloed heeft hardop voorlezen op het tekstbegrip,"Kuiper, Yaniecka","['Moort, Marloes van', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De betekenis van openheid en waardering voor diversiteit in de organisatie voor de band die medewerkers met de organisatie hebben en hun werktevredenheid, loyaliteit en pro sociaal gedrag","Haarsma, Ieke","['Boezeman, E.J.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Het verband tussen de concentratie van speeksel alfa-amylase na een stressvolle situatie, fysieke agressie en emotieregulatie bij kinderen van 30 maanden","Cominencia, Jo-Anne","['Huijbregts, S.C.J.', 'Adrichem, D.S. van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De anticonceptiepil en slaapkwaliteit,"Bos, Danielle","['Hamstra, D.A.', 'Mouthaan, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"The role of self-efficacy, medication beliefs and transplant-related worries in medication adherence after renal transplantation","Es, M.F. van","['Dijk, S. van', 'Vaart, R. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Keuzes en controle: Het herstellen van persoonlijke controle door het maken van een voorlopige beslissing,"Iliopoulos, Alex","['Bullens, L.', 'Boezeman, E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Posttraumatic stress disorder and suicidality: a study in University Students,"Hooven, Ariella van","['Antypa, N.', 'Krause, A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Secessionism in the USA: An investigation of the State of the Union in the eyes of its critics,"Castermans, Jacob","['Mansvelt Beck, F.F.', 'Tromble, R.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
The role of regulatory focus and expectations in negative outcome monitoring feedback situations.,"Renes, Linda","['Jong, K.', 'Edelaar, Y.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Observatie-instrument leerkrachtgedrag gericht op flexibel en adaptief strategiegebruik,"Pater, Mattie de","['Hickendorff, M.', 'Mouw, J.M.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Pro socialiteit onder adolescenten: Geslachtsverschillen in het nemen van perspectief,"Roco, Maxime","['Groep, S.W. van de', 'Burke, S.M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Begrijpend lezen: Het verband tussen opleidingsniveau en lezen voor mensen tussen de 18 en 35 jaar,"Maduro, Celyne","['Bruïne, Amy de', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Connecting the importance social connectedness through loving-kindness meditation to stress: How an individual’s cultural orientation influences their implicit social connectedness and negative affect,"Silva, Ines Nunes da","['Brosschot, J.F.', 'Middendorp, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Autismekenmerken en emotieherkenning bij kinderen met een extra X-chromosoom: Het niveau van autismekenmerken bij kinderen met een extra X-chromosoom en het gevolg voor de emotieherkenning,"Pieplenbosch, Jane","['Bouw, Nienke', 'Vermeulen, Marije']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Insecure attachment's role in frontal-medial theta oscillations and its relationship to resting state heart-rate variability,"Bittmann, Ido","['Molen, M.J.W. van der', 'Westhoff, B.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Dehydro-Epiandrosteron: de invloed op emotieregulatie bij jongens met een extra X-chromosoom: Vergelijking van de invloed van DHEA op emotieregulatie tussen jongens zonder extra X-chromosoom en jongens met etra X-chormosoom,"Dijkstra, Lonneke","['Bouw, Nienke', 'Vermeulen, Marije']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Hard werken voor een gelukkig gezin: De relatie tussen kindermishandeling bij middelbare scholieren in Nederland en kenmerken van het werk van hun ouders,"Jonk, Lotte","['Alink, Lenneke', 'Prevoo, Mariëlle']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Associations between sleep and cognition in self-reported cognitively healthy centenarians,"Admiraal, Ilse","['Schuitema, I.', 'Hiele, K. van der', 'Beker, N.', 'Holstege, H.', 'Lee, S. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The influence of pain anxiety and state anxiety on pain,"Miedema, Anouk","['Peerdeman, K.', 'Meeuwis, S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De samenhang tussen geslacht en pesten op het MBO: Zijn psychopatische trekken mediatoren,"Dijkhuizen, Lyke","['Geel, M. van', 'Vedder, P.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Exploring heterogeneity in youth treatment progress in an early phase of psychotherapy,"Oostveen, Lesley van","['Berg, J.F. van den', 'Verkuil, B.', 'Tollenaar, M.S.', 'Spijkerman, R.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
The influence of social norms on consumers’ emotions and revenge intentions after a service failure,"Ham, Lidewij van","['Seip, E.', 'Dijk, W. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,"['Consumer revenge', 'Social norm']"
Slam Poetry: Een blik achter de schermen,"Feron, Anais","['Rana, J.', 'Saptari, R.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
"Sristi village: A visual ethnography, exploring community life and individual experiences of intellectual disability in rural India","Ramirez Paya, Sarai","['Postma, M.', 'Rana, J.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Does reassurance help or hurt: The impact of overly positive expectation on pain perception of healthy individuals with varying trait anxiety,"Lei, Caren Man Wei","['Peerdeman, K.J.', 'Schuitema, I.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"SIDS, energietransitie en norm entrepreneurschap tegen klimaatverandering","Keuzenkamp, Max","['Veenendaal, W.', 'Pellikaan, H.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
A global basic structure and a global distributive duty,"Korenstra, Erik","['Verschoor, M.', 'Vrousalis, N.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Risico op internaliserende problemen bij vrouwen en mannen met een chronisch ziek gezinslid,"Wolterbeek, Roos","['Sieh, D.', 'Molendijk, M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Peer pressure linked to tolerance of pain and alarm signals in the brain: The relationship between pain tolerance, social conformity and social anxiety","Thomassen, Thalia","['Bruijn, E.R.A.', 'Hamstra, D.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
To be or not to be decisive: How individual differences in decisiveness have an impact on the effect of choice reversibility on dating choice satisfaction,"Wagemans, Jennifer","['Ruigendijk, H.', 'Bullens, L.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Ouderschapsstijlen in relatie tot probleemgedrag: Cognitie, temperament, en sociale ontwikkeling tijdens de baby-, peuter- en kleutertijd","Terstappen, Anna","['Huijbregts, Stephan', 'Urbanus, E.L.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het referendum in Nederland legt de kloof bloot,"Holzapffel, Jelle","['Oversloot, J.', 'Spirova, M.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Het offensief realisme en de Irakoorlog in 2003; een vergelijkend onderzoek,"Spaans, Jeroen","[""Hart, R. 't"", 'Meyerink, F.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Investigating mind wandering: Theta-beta-ratio, default mode netword, attentional control and Anxiety","Kinsella, D.J.","['Son, Dana van', 'Ly, V.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Media-opvoeding: perceptie van ouders en hun kinderen,"Slangen, Anouk","['Smeets, D.', 'Rosmalen, Lenneke van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Learning about social evaluations and self-esteem: Does the domain of evaluation matter?,"Broersen, Lisanne","['Will, G.J.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Maakt studiestress je ongelukkig? De invloed van de waargenomen academische stress op depressieve klachten,"Klapwijk, Nynke","['Mouthaan, J.', 'Bruijn, E.R.A. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Theta power reactivity in securely and insecurely attached individuals and the moderating role of self-esteem,"Wijze, Margot-Isabelle de","['Molen, M.J.W. van der', 'Westhoff, B.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Grote spelers in de productcertificering route: Hoe fair trade initiatieven zijn beïnvloed,"Hof, Ruby van 't","['Luning, S.', 'Janssens, F.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
"Does ideology motivate people to experience certain emotions, regardless of the political relevance of the emotion’s targets? Mediated by ideology justification beliefs","Hoeven, Nadine van der","['Pliskin, R.', 'Ruigendijk, H.A.H.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Russian strategic culture in relation to Europe: Continuous over time or can it change?,"Tavenier, Ruben","['Vergerio, C.', 'Zwart, F. de']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Tiny, yet in charge: Small states and the Council of the European Union presidency","Hintzen, George","['Veenendaal, W.', 'Bakker, F.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Integrated education, a possible solution for a plural society’s prejudice, when faced with growing in diversity? The case of Northern Ireland","Ray, Lucy","['Tsagkroni, V.', 'Ragazzi, F.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
A comparative study of computational classification algorithms for early Alzheimer’s Disease diagnosis based on structural MRI data,"Hanse, Gideon","['Schouten, T.', 'Rooij, M. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De rol van kwaliteit van de dokter-patiënt relatie in ervaren stigma: Speelt de leeftijd van de patiënt een modererende rol?,"Fibbe, David","['Schakel, L.', 'Brosschot, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
