title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Women on waves; Investigates the influences of the dominant male discourse on the self-concept, embodied practice and experiences of female surfers and studies how they try to negotiate their position","Hesselberth, Juul","['Postma, Metje', 'Luning, Sabine']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Cerebellar tDCS affects positive emotional recognition through negative mood: A study on emotional recognition through the eyes,"Canaslan, Ilke","['Maraver, M.J.', 'Colzato, L.S.', 'Ghosh, A.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Onbewuste aandacht voor jeuk: Zorgt onbewuste aandachtsbiasmodificatietraining naar jeuk voor een aandachtsbias voor jeuk?,"Agami, Daniel","['Laarhoven, A.I.M. van', 'Wolters, F.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The role of social competences in the in the self-concept of adolescent boys with autism charactaristics,"Soelen, Demy van","['Cruijsen, L.W.P. van der', 'Peters, S.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Improved expository texts: The effect of connectives and cause-effect constructions on reading comprehension in high school students,"Westink, Joosje Marijn","['Broek, P.W. van den', 'Helder, A.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Recursive partitioning of growth curve models using GLMM trees,"Geest, Gideon van der","['Fokkema, M.', 'Rooij, M. de']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Beweging, stress en fysieke veroudering","Kamerman, Jeff","['Tollenaar, M.S.', 'Kleine, R. de']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The contrast between the impact of 9/11 and aircrafthijackings between 1970-1990 in aviation security regulation,"Duit, Maud","['Dooremalen, T. van', 'Vonno, C. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Global mobility for global issues: Examining the relationship between the European union and international labour organisation through caes on human trafficking,"Sato, Aya","['Verdun, A.C.', 'Pomorska, K.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Social support as a moderator to the negative relationship between work-time pressure and work engagement: A study on collegial and/or supervisory social support as moderator in the relationship between work-time pressure and work engagement among secondary school teachers,"Aarts, Annemarijn","['Wijn, A.N. de', 'Middendorp, H. van']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Free estimation of the Hemodynamic Response Function by cross validation in functional Magnetic Resonance Imaging data: A solution for the wrong assumption of an equal Hemodynamic Response Function between and within subjects,"Rohlfs, Bram","['Weeda, W.', 'Rooij, M. de']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De relatie tussen de hechting met ouders en het zelfvertrouwen: De mediërende rol van persoonlijkheid,"Raven, Mariska","['Spaans, J.P.', 'Li, B.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Wat kunnen we verwachten van placebo-uitleg?,"Berg, M.Z. van den","['Smits, R.M.', 'Middendorp, H. van']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Prefilled tax forms and tax compliance: The weight of psychological costs,"Burelli, Marco","['Dijk, E. van', 'Lelieveld, G.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The t-test vs. the permutation test: A comparison under non-independent observations,"Azizahamad, Faraaz","['Karch, J.D.', 'Fokkema, M.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The politics of property production and land tenure in East Africa: A comparative case study of statist land tenure in Kenya and Tanzania,"Abdou, Ibrahim","['Longo, M.', 'Vergerio, C.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Do annoyance and task difficulty influence banner advertisements’ efficacy? An eye-tracking study,"Porcaro, Eleonora","['Kwaadsteniet, E.W. de', 'Lelieveld, G.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De effectiviteit van verschillende elementen van educatieve videogames op de leertaak: Een review vanuit verschillende leertheorieën,"Ende, Olivier van der","['Koornneef, A.', 'Rosmalen, L. van']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Connecting inter-individual differences in attachment to hypothalamic volume in fathers,"Long, Madison","['Hoekzema, E.', 'Burke, S.']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Predictors of complex PTSD symptom severity. The role of trauma type and comorbid psychopathology.,"Guzman Torres, Estefanie","['Krause-Utz, Annegret', 'Giezen, Anne van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van open en gesloten curriculum aanpak op de motivatie van leerkrachten,"Schildkamp, Kim-Camille","['Glastra, F.J.', 'Brabander, C.J. de']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Seeking social support for intimate partner violence: The role of family and friends,"Chondronasiou, Angeliki","['Krause-Utz, A.D.', 'Tollenaar, M.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Cognitieve processen van kinderen bij begrijpend lezen,"Halling, Marieke","['Helder, A.', 'Broek, P.W. van den']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De relatie tussen sociale wenselijkheid en sociaal mindful gedrag bij adolescente jongens en meisjes,"Denderen, R.F.V. van","['Groep, S.W. van de', 'Peters, S.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het effect van Instagramgebruik op alcoholgebruik: Beïnvloedt de duur van het actief zijn op Instagram door jongvolwassenen de samenhang tussen het in aanraking komen met social influencers die alcoholposts plaatsen en het alcoholgebruik van de jongvolwassenen?,"Kranendonk, Lisa","['Gebhardt, W.', 'Buisonjé, D. de']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
‘Explosive’ leadership styles: The relationship between the leadership styles of Obama and Trump and the risk-propensity in their decision-making behaviour regarding JCPOA-policy,"Bastiaansen, S.J.A.M.","['Bakker, F.E.', 'Kopecký, P.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The role of temperament in moderating the effects of valenced distractors on action control,"Asena, Eren","['Sjoerds, Z.', 'Sellaro, R.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van kleurgebruik in teksten op het leesproces van kinderen uit groep 4 en 5,"Dingemanse, Ruben","['Koornneef, Arnoud', 'Jolles, Dietsje']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The effects of workplace interventions on burnout and compassion fatigue in nurses: A meta-analysis,"Bartke, E.T.","['Wijn, A.N. de', 'Dijk, S. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The influence demographics have on the effect of expectancy manipulation on postoperative pain perceptions and evaluation,"Kist, Daniel","['Vliet, L. van', 'Blythe, J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De samenhang tussen mindset en competentiebeleving in het basisonderwijs,"Borst, Dide","['Prast, Emilie', 'Jolles, Dietsje']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The effect of socioeconomic status on the association between maltreatment experienced by parents during their childhood and current daily parenting hassles,"Nispen, Kim van","['Slappendel, Anneloes', 'Alink, L.R.A.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Angst en het effect van rumineren: Vast in de negatieve cirkel?,"Rozemuller, Ineke","['Rover, M. de', 'Verwoerd, J.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
A predictive modeling view upon a better forecasting: Random forest tree versus multiple linear regression,"Wiersema, Bianca","['Rooij, M. de', 'Weeda, W.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Deep brain stimulation: Having insight in illness predicts success for treatment resistant obsessive-compulsive disorder,"Orsatti, Mia M.","['Habers, G.E.A.', 'Schuitema, I.', 'Graat, I.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Catify your house: A study of source credibility, message extremity and resistance to advice on ''catification''","Lanihun, Keshia","['Leeuwen, E. van', 'Mors, E. ter']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Letting it be: The influence of mindfulness-based interventions on emotion regulation, rumination, anxiety and quality of life in patients with refractory anxiety disorders","Bredin, Maria","['Giezen, A.E. van', 'Krause-Utz, A.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van tekstverbetering op tekstbegrip,"Valk, Eva","['Broek, P.W. van den', 'Helder, A.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
What is diversity in Leiden Institute of Advanced Computer Science?,"Shawkat, Syeda Shajeela","['Pels, Peter', 'Boy, John']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Moral superiority: Stairway to heaven or highway to hell? The influence of moral superiority on aggressive behaviour,"Karman, Yara","['Pliskin, R.', 'Scheepers, D.T.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Explaining the EU's reaction to gender related war crimes: Examining the effects of the role and position of women, member state interests and the EU's normative position","Jeurissen, Lisanne","['Pomorska, Karolina', 'Blarel, Nicolas']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Rally 'round the flag at 'polder' level?: A study into the effects of diplomatic conflict on public opinion in a parliamentary system,"Beijen, Marijne","['Otjes, S.P.', 'Holsteyn, J. van']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
De invloed van het kennen van een groep op het vrijwilligersgedrag in de groep,"Oosten, Nienke","['Kwaadsteniet, E.W. de', 'Ruigendijk, H.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Face to face: Investigating attentional bias towards emotional stimuli in relation to social anxiety levels,"Fiacchino, Donatella","['Kret, M.', 'Wehebrink, K.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Onderzoek naar de ziekte van Alzheimer door middel van MRI-scans: Is er verschil in atrofie in de hippocampus en in de neocortex, tussen patiënten met early onset Alzheimer en patiënten met late onset Alzheimer?","Zee, Margot van der","['Vos, F. de', 'Ginkel, J. van']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Learning to eat vegetables: how to repeated exposure to vegetables and maternal responsiveness affect the vegetable acceptance in infants?,"Vrolijk, Lizet","['Veek, Shelley van der', 'Blöte, Anke']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Help in a negative financial situation: Adjust communication to the way people appraise and cope with a negative financial situation,"Buza, Gabriela","['Seip, E.', 'Dijk, W. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De relatie tussen aandachtscontrole tijdens het lezen en leesbegrip bij universitaire studenten,"Oosten, Lucianne van","['Swart, E.K.', 'Mol, S.E.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Differentiatie en motivatie in het rekenonderwijs,"Krijgsheld, Willianne","['Stroet, K.F.A.', 'Jolles, D.D.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De double movement in neoliberale natuurbescherming: Een studie naar collectief landbezit en marktwerking binnen neoliberale initiatieven van community-based conservation in Tanzania,"Regt, Vera de","['Luning, Sabine', 'Bähre, Erik']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Cerebellar tDCS affects positive emotional recognition through negative mood,"Canaslan, Ilke","['Maraver, M.J.', 'Colzato, L.S.', 'Ghosh, A.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Recidivism among juvenile offenders: The influence of resilient personality traits and criminal behavior of parents,"Kwogo, Steve B.O.","['Krause-Utz, A.', 'Kleeven, A.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Positieve correlatie tussen begrijpend lezen en redeneervaardigheden voor meisjes en sekseversschillen bij redeneervaardigheden,"Bazuin, Carola","['Leijenhorst, Linda van', 'Jolles, Dietsje']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Volunteer's dilemma: De effecten van social value orientation en sociale afstand in het volunteer's dilemma,"Crone, Jette","['Kwaadsteniet, E.W. de', 'Ruigendijk, H.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Social exclusion and the inadvertent tendencies perpetuated by the rejector: An analysis of the source and their experience of the rejection process,"Murphy, Ciara","['Doolaard, F.', 'Noordewier, M.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Sitting behind the wheel, makes you reach for a meal: The effect of driving on taste perception and food consumption","Wijncoop, Marit van","['Dillen, L.F. van', 'Zech, H.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"The association between fear of negative evaluation, selfish versus prosocial learning and gender","Schulte, Hannah","['Bruijn, E.R.A. de', 'Aktar, E.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The European Union in international trade negotiations: Coherence and the adoption of norms in EU FTAs,"Grood, Bart de","['Pomorska, Karolina', 'Blarel, Nicolas']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Between-session habituation in Multi-modular Motion-assisted Memory Desensitization and Reconsolidation for treatment-resistant veterans with chronic post-traumatic stress disorder,"Beelen, S.N. van","['Mouthaan, J.', 'Giezen, A. van', 'Wagenmaker, K.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Politics of the Volta Dam: The influence of politics on different scales and the implementation ofmodernity through the Volta development scheme in Ghana,"Oudejans, Sharon","['Luning, Sabine', 'Littlejohn, Andrew']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
"Misery guts? The effect of probioatics on negative memory bias, mediated by the vagus nerve","Pauëlsen, Margot","['Jonkees, B.J.', 'Maraver, M.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Sleep deprivation symptoms and the nocebo effect on itch,"Haasteren, Marloes van","['Blythe, J.', 'Schaefer, R.S.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
How children learn to fear strangers: The effect of parental verbal communication on children's social fear beliefs considering the influence of parental social anxiety,"Weigand, Caspar Odin Lennart","['Aktar, E.', 'Fried, E.I.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Executief functioneren en het navigatievermogen: De relatie tussen cognitieve flexibiliteit en landmark recognition, allocentrische oriëntatie en egocentrische oriëntatie","Dirksen, Gitta","['Kuil, M. van der', 'Ham, C.J.M. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Gender differences in avoidance learning in people with post-traumatic stress disorder,"Padding, Beau","['Kleine, R.A.', 'Dingemans, A.E.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Emotion recognition and the development of behavioral problems in children at risk of criminal behavior,"Knöps, R.","['Blankenstein, N.E.', 'Swaab, J.T.']",2019,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
Regional or religious hegemony?,"Hussein, Nehal","['Zwart, F. de', 'Longo, M.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
De invloed van empathie op de relatie tussen sociale competentie en prosociaal leren,"Vis, Sanne van der","['Macks, Z.A. op de', 'Spaans, J.P.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Detection of sexual risk in childhood sexual abuse survivors,"Korchinski, T.L.","['Krause-Utz, A.', 'Wever, M.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Efficacy of narrative exporsure therapy in the treatment of childhood trauma-related Posttraumatic Stress Disorder,"Vos, Myrthe de","['Hoeboer, C.', 'Schoorl, M.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
